layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
G,B,40,5.312620591155107,True,72.74438612475726,5,0.79825526,0.057402667616546874,6300.0,383.8,X6300.0 Y383.8,"[5.425433090048833, 5.295697677881464, 5.313614981996123]",2.02484130859375,2025-04-04_11-24-49
G,B,41,5.465951349450564,True,73.78667893638311,5,0.85035425,0.08355146490474674,6300.0,388.6,X6300.0 Y388.6,"[5.49703614743101, 5.460550869731244, 5.304393304515423]",2.9591660499572754,2025-04-04_11-24-52
G,B,42,5.684296851592758,True,75.24600684213968,5,0.8523782,0.07939833914200597,6300.0,393.4,X6300.0 Y393.4,"[5.544505627685924, 5.735719452824506, 5.670875959606681]",5.387993097305298,2025-04-04_11-24-57
G,B,43,5.871675532571814,True,76.47616595823631,5,0.8143516,0.021795358267402164,6300.0,398.2,X6300.0 Y398.2,"[5.877767447058392, 5.871649239165685, 5.828778015025293]",3.0789153575897217,2025-04-04_11-25-01
G,B,44,5.884344484101399,True,76.55862545196237,5,0.8303001,0.036663836008379226,6300.0,402.9,X6300.0 Y402.9,"[5.957423627822091, 5.880025739842868, 5.879275461773119]",3.015791893005371,2025-04-04_11-25-04
G,B,45,5.597225307048006,True,74.66747706556255,5,0.82456154,0.0275682712023651,6300.0,407.7,X6300.0 Y407.7,"[5.597522934866637, 5.542782749425814, 5.604397216433404]",4.049990177154541,2025-04-04_11-25-08
G,B,46,5.731391639034836,True,75.55707302162591,5,0.8100988,0.047344808934640346,6300.0,412.5,X6300.0 Y412.5,"[5.737314997933792, 5.637055125221598, 5.737661369302806]",2.495978355407715,2025-04-04_11-25-10
G,B,47,5.900241356881211,True,76.6619693217977,5,0.81348294,0.04693218393577092,6300.0,417.3,X6300.0 Y417.3,"[5.8921776858103065, 5.935347768980633, 5.821490887489055]",2.182006597518921,2025-04-04_11-25-12
G,B,48,5.692563346555439,True,75.30070092046851,5,0.8044813,0.04851365157610107,6300.0,422.1,X6300.0 Y422.1,"[5.697618690766013, 5.699992018373955, 5.595912885269932]",2.5536584854125977,2025-04-04_11-25-15
G,B,49,5.715165006130078,True,75.45003916496222,5,0.79918486,0.06015267856141958,6300.0,426.9,X6300.0 Y426.9,"[5.719274362641387, 5.7269200483490135, 5.5956660125358]",2.137773275375366,2025-04-04_11-25-17
G,B,50,6.087747099894294,True,77.87057542518764,5,0.8059904,0.09168028031046371,6300.0,431.7,X6300.0 Y431.7,"[6.074077852665487, 5.944925189428572, 6.1686034515011645]",2.9491350650787354,2025-04-04_11-25-20
G,B,51,5.530894315906368,True,74.22372784048353,5,0.8418644,0.022357601176485584,6300.0,436.5,X6300.0 Y436.5,"[5.544101116763841, 5.527329533271863, 5.490566504689639]",2.0773816108703613,2025-04-04_11-25-22
G,B,52,5.605266363300652,True,74.72109201469854,5,0.78769284,0.033362348964456154,6300.0,441.3,X6300.0 Y441.3,"[5.6638952284617705, 5.583519514149552, 5.610919999037749]",2.638718843460083,2025-04-04_11-25-25
G,B,53,6.010324579931466,True,77.37382124059377,5,0.7831245,0.020492982432413116,6300.0,446.1,X6300.0 Y446.1,"[5.983923215473644, 6.034115356417788, 6.009645561420881]",5.407495737075806,2025-04-04_11-25-30
G,B,54,5.941199402337372,True,76.92759354949789,5,0.8032786,0.020702402080709652,6300.0,450.9,X6300.0 Y450.9,"[5.942637144993815, 5.945134904777646, 5.900022903352398]",2.1550581455230713,2025-04-04_11-25-32
G,B,55,5.55214306220554,True,74.36616857244236,5,0.8876643,0.024949354185024617,6300.0,455.7,X6300.0 Y455.7,"[5.504789941615135, 5.56322130411294, 5.549512013211624]",5.394086122512817,2025-04-04_11-25-38
G,B,56,5.747984370351749,True,75.6663651637771,5,0.77767205,0.052144260485321746,6300.0,460.4,X6300.0 Y460.4,"[5.7697285427576395, 5.743079621175719, 5.6482237520036245]",2.3802077770233154,2025-04-04_11-25-40
G,B,57,5.902664689512084,True,76.6777109134522,5,0.77112657,0.0638027616445595,6300.0,465.2,X6300.0 Y465.2,"[5.912440974897772, 5.909458614381897, 5.775628344326364]",2.623420238494873,2025-04-04_11-25-43
G,B,58,5.731933075912095,True,75.56064182499253,5,0.8620539,0.003579746561706865,6300.0,470.0,X6300.0 Y470.0,"[5.73036587786586, 5.732303379170143, 5.738740720674406]",2.4849164485931396,2025-04-04_11-25-45
G,B,59,5.439077594912476,True,73.60506659842379,5,0.82184887,0.008736396742793017,6300.0,474.8,X6300.0 Y474.8,"[5.435677432985556, 5.45591188800791, 5.439762583849763]",2.184774160385132,2025-04-04_11-25-47
G,B,60,5.773084631060882,True,75.83139489261922,5,0.7899142,0.06978816734136546,6300.0,479.6,X6300.0 Y479.6,"[5.707158525089386, 5.877668760606634, 5.781857031564625]",2.5611512660980225,2025-04-04_11-25-50
G,B,61,5.85163943156289,True,76.3455734571981,5,0.78692454,0.07213003326000443,6300.0,484.4,X6300.0 Y484.4,"[5.95493110129775, 5.778488066264682, 5.85875790580473]",2.3572909832000732,2025-04-04_11-25-52
G,B,62,5.511821439780694,True,74.09563982758303,5,0.8400436,0.024224295372183006,6300.0,489.2,X6300.0 Y489.2,"[5.558933293388409, 5.513085203510542, 5.503388109916805]",5.382374048233032,2025-04-04_11-25-58
G,B,63,5.813196700960994,True,76.09438158574062,5,0.77579445,0.027668105269283375,6300.0,494.0,X6300.0 Y494.0,"[5.763604723998152, 5.808670376831475, 5.829974446089513]",3.6680359840393066,2025-04-04_11-26-01
G,B,64,5.529642995238389,True,74.21533110270488,5,0.82520443,0.027825651592352417,6300.0,498.8,X6300.0 Y498.8,"[5.544727021739669, 5.525557473106397, 5.478497765844304]",2.1103875637054443,2025-04-04_11-26-03
G,B,65,5.737613365269929,True,75.59807248074108,5,0.8017134,0.023737647677081936,6300.0,503.6,X6300.0 Y503.6,"[5.740646121540097, 5.77329094006906, 5.715298655654849]",2.180501937866211,2025-04-04_11-26-06
G,B,66,5.698076210681636,True,75.33715392516959,5,0.8161216,0.04623354939987512,6300.0,508.4,X6300.0 Y508.4,"[5.69416347153111, 5.7167476214384445, 5.609349344628599]",2.174799919128418,2025-04-04_11-26-08
G,B,67,5.471812215228291,True,73.82622721730047,5,0.8919215,0.023384646640411417,6300.0,513.2,X6300.0 Y513.2,"[5.431994227818337, 5.46777955153051, 5.488621184535016]",2.7065072059631348,2025-04-04_11-26-10
G,B,68,5.857394422414646,True,76.38310653722044,5,0.7601433,0.03653912225130713,6300.0,517.9,X6300.0 Y517.9,"[5.868898176920312, 5.785875856026879, 5.856343090484633]",2.682813882827759,2025-04-04_11-26-13
G,B,69,5.696663964857189,True,75.32781733766976,5,0.79122597,0.0639978688200977,6300.0,522.7,X6300.0 Y522.7,"[5.707281917393887, 5.646288609293482, 5.801847786651195]",1.787182331085205,2025-04-04_11-26-15
G,B,70,5.726747760633165,True,75.52645663860872,5,0.7547701,0.07431095041685692,6300.0,527.5,X6300.0 Y527.5,"[5.7418170113544225, 5.7314331206085845, 5.579244447120449]",3.7219669818878174,2025-04-04_11-26-19
G,B,71,6.024407058427177,True,77.46441349154179,5,0.8364325,0.03201432506238687,6300.0,532.3,X6300.0 Y532.3,"[5.976998284220827, 6.055252460833341, 6.02052303365818]",2.422067403793335,2025-04-04_11-26-21
G,B,72,6.074573372183474,True,77.78627483601036,5,0.81607074,0.028986913370226786,6300.0,537.1,X6300.0 Y537.1,"[6.026805574047735, 6.069695589751789, 6.0972548681916585]",2.6276767253875732,2025-04-04_11-26-24
G,B,73,5.584115600629699,True,74.57998348674717,5,0.7994628,0.036308249980042895,6300.0,541.9,X6300.0 Y541.9,"[5.566872452401053, 5.652409352603752, 5.588548733279089]",2.152728319168091,2025-04-04_11-26-26
G,B,74,5.963578385439566,True,77.07234068514713,5,0.8123128,0.020393488495726572,6300.0,546.7,X6300.0 Y546.7,"[5.966903926089451, 5.951208697556013, 6.000126611670388]",2.6749918460845947,2025-04-04_11-26-29
G,B,75,5.879702227233493,True,76.52842030934956,5,0.754858,0.031047634201042503,6300.0,551.5,X6300.0 Y551.5,"[5.867561536875997, 5.882197222293179, 5.939510236664971]",1.7406280040740967,2025-04-04_11-26-30
G,B,76,5.721218534205999,True,75.48998709725821,5,0.84763557,0.022568563319846854,6300.0,556.3,X6300.0 Y556.3,"[5.704768911179489, 5.759455304790263, 5.725106467983113]",2.880808115005493,2025-04-04_11-26-33
G,B,77,5.842245667314919,True,76.28426923799879,5,0.7702529,0.03681566227538393,6300.0,561.1,X6300.0 Y561.1,"[5.839888666021712, 5.882664915014446, 5.792524242630224]",2.2241969108581543,2025-04-04_11-26-35
G,B,78,5.733949345223553,True,75.5739302920648,5,0.8106122,0.009463545187097203,6300.0,565.9,X6300.0 Y565.9,"[5.715321724053893, 5.736591597014201, 5.733938419236005]",2.679536819458008,2025-04-04_11-26-38
G,B,79,6.037757684702577,True,77.5502000336051,5,0.8105677,0.05655346562568849,6300.0,570.6,X6300.0 Y570.6,"[6.148140276815915, 6.018964750277253, 6.040221374145037]",2.5056710243225098,2025-04-04_11-26-41
G,B,80,5.568345631664295,True,74.47459924600051,5,0.7833536,0.030137211196315104,6300.0,575.4,X6300.0 Y575.4,"[5.552169643488865, 5.572731077657031, 5.623851112301424]",1.7541320323944092,2025-04-04_11-26-42
G,B,81,5.630813641200809,True,74.89117763033141,5,0.84813714,0.03229191571495687,6300.0,580.2,X6300.0 Y580.2,"[5.636361028872572, 5.606557576030572, 5.684912204997157]",2.2366416454315186,2025-04-04_11-26-45
G,B,82,5.777039835570941,True,75.85736691110841,5,0.7887065,0.023656549839172543,6300.0,585.0,X6300.0 Y585.0,"[5.730338276251921, 5.783249179144532, 5.777255224286603]",3.0667710304260254,2025-04-04_11-26-48
G,B,83,5.59117007793558,True,74.62707749224681,5,0.8446873,0.0566059649943386,6300.0,589.8,X6300.0 Y589.8,"[5.5993850771710285, 5.679149964132539, 5.541047202823727]",2.838183641433716,2025-04-04_11-26-50
G,B,84,5.468582842913164,True,73.80443849794545,5,0.8765045,0.005361270422620659,6300.0,594.6,X6300.0 Y594.6,"[5.469326452904524, 5.469225461773935, 5.45790332162697]",3.496877670288086,2025-04-04_11-26-54
G,B,85,5.829470893677219,True,76.20082122557467,5,0.8269759,0.049760910233919486,6300.0,599.4,X6300.0 Y599.4,"[5.874988192694633, 5.822544274146024, 5.753477758784951]",3.3323817253112793,2025-04-04_11-26-57
G,B,86,5.8202299359004135,True,76.14039997378391,5,0.79994845,0.0472386378077063,6300.0,604.2,X6300.0 Y604.2,"[5.731859300426995, 5.843438240414782, 5.8141875189233305]",3.369306802749634,2025-04-04_11-27-01
G,B,87,5.800424802973918,True,76.0107439481034,5,0.7952505,0.0625520992510872,6300.0,609.0,X6300.0 Y609.0,"[5.7897835620304345, 5.841678230946003, 5.690880383686556]",2.135887622833252,2025-04-04_11-27-03
G,B,88,5.845168081260692,True,76.30334634916758,5,0.79777336,0.06800401211019094,6300.0,613.8,X6300.0 Y613.8,"[5.773319420377321, 5.850649096128997, 5.939755719933689]",5.070161581039429,2025-04-04_11-27-08
G,B,89,5.982517602750003,True,77.19462739165824,5,0.8271284,0.08972243796403057,6300.0,618.6,X6300.0 Y618.6,"[5.8355377344420365, 6.0537172605253575, 5.967514005135259]",1.9045970439910889,2025-04-04_11-27-10
G,B,90,5.888513616727652,True,76.58574202779876,5,0.8092044,0.025695856579733892,6300.0,623.4,X6300.0 Y623.4,"[5.88364824397412, 5.939637167886586, 5.886739352672383]",2.1875460147857666,2025-04-04_11-27-12
G,B,91,6.046388532073636,True,77.60560842772415,5,0.80007523,0.0706388189236304,6300.0,628.2,X6300.0 Y628.2,"[5.962351940345797, 6.135373267586212, 6.04744571824786]",4.534213542938232,2025-04-04_11-27-16
G,B,92,5.667321036426403,True,75.13356396169685,5,0.82559514,0.059637422248244594,6300.0,632.9,X6300.0 Y632.9,"[5.688390430806882, 5.664181937073135, 5.551525367898966]",3.0188469886779785,2025-04-04_11-27-19
G,B,93,5.8374099316772865,True,76.25269174653731,5,0.80645853,0.04798697681960248,6300.0,637.7,X6300.0 Y637.7,"[5.754729793021474, 5.870740472768793, 5.829121602548677]",3.0019371509552,2025-04-04_11-27-23
G,B,94,5.693954635234694,True,75.30990227720996,5,0.82312757,0.023519900714395164,6300.0,642.5,X6300.0 Y642.5,"[5.656094057236881, 5.71336330802441, 5.690161036535162]",2.9099690914154053,2025-04-04_11-27-25
G,B,95,5.946584837695317,True,76.96245138822674,5,0.8070183,0.04508425025318127,6300.0,647.3,X6300.0 Y647.3,"[5.95002064586178, 6.00890015252887, 5.898549608413182]",3.6769392490386963,2025-04-04_11-27-29
G,B,96,6.013385941839163,True,77.39352392978779,5,0.8013174,0.04293132326137923,6300.0,652.1,X6300.0 Y652.1,"[6.006003278662023, 5.938508583122099, 6.042093548848706]",2.2626047134399414,2025-04-04_11-27-31
G,B,97,5.326882867928002,True,72.8419655739797,5,0.75046563,0.04406861087318276,6300.0,656.9,X6300.0 Y656.9,"[5.327187213947891, 5.413694026891905, 5.314524436939478]",4.915215969085693,2025-04-04_11-27-36
G,B,98,5.651402310619641,True,75.02796983275066,5,0.83728796,0.028783047897242103,6300.0,661.7,X6300.0 Y661.7,"[5.660893638110682, 5.595211567240499, 5.6502446391481715]",3.373802900314331,2025-04-04_11-27-40
G,B,99,5.585959858109148,True,74.59229817965506,5,0.77668446,0.024572005023479004,6300.0,666.5,X6300.0 Y666.5,"[5.5839514326659545, 5.581652807790004, 5.634889188504973]",6.190650224685669,2025-04-04_11-27-46
G,B,100,5.337109767074274,True,72.91185543706446,5,0.8270087,0.035321602835041536,6300.0,671.3,X6300.0 Y671.3,"[5.348945938627052, 5.26821939003492, 5.335539826367548]",3.402352809906006,2025-04-04_11-27-49
G,B,101,5.392990379303366,True,73.29256240459662,5,0.8472457,0.0871112606762565,6300.0,676.1,X6300.0 Y676.1,"[5.395565594251262, 5.291859704351714, 5.50521029360269]",3.6803317070007324,2025-04-04_11-27-53
G,B,102,5.296958397550167,True,72.63707772560407,5,0.7723427,0.029580242513794982,6300.0,680.9,X6300.0 Y680.9,"[5.282070545177677, 5.300897800500482, 5.35207797784458]",7.207104206085205,2025-04-04_11-28-00
G,B,103,5.441378315073309,True,73.62063235873623,5,0.7660268,0.07303146182315431,6300.0,685.7,X6300.0 Y685.7,"[5.503173583667697, 5.3251935949027835, 5.429788638838248]",4.1895599365234375,2025-04-04_11-28-04
G,B,104,5.582568785254883,True,74.56965334108675,5,0.788939,0.056952620783873524,6300.0,690.4,X6300.0 Y690.4,"[5.643629670939982, 5.504213139471834, 5.578219966444967]",3.011918544769287,2025-04-04_11-28-07
G,B,105,5.356111638104673,True,73.04153524029786,5,0.78440243,0.020809197635441024,6300.0,695.2,X6300.0 Y695.2,"[5.316152450362945, 5.3644997638173635, 5.35430842232562]",4.90890097618103,2025-04-04_11-28-12
G,B,106,5.178569406108518,True,71.820757827401,5,0.8670195,0.08012587029773129,6300.0,700.0,X6300.0 Y700.0,"[5.337870099451898, 5.173117309342065, 5.163118997238426]",3.533634901046753,2025-04-04_11-28-16
G,B,107,5.604967121349377,True,74.71909746329302,5,0.82664347,0.06987272400401245,6300.0,704.8,X6300.0 Y704.8,"[5.466195690624368, 5.61931031412365, 5.608986098872957]",3.726691961288452,2025-04-04_11-28-19
G,B,108,5.541479835768709,True,74.29472189005426,5,0.8242299,0.008495200194109024,6300.0,709.6,X6300.0 Y709.6,"[5.5246321997290515, 5.543334641650295, 5.541884174967452]",3.4708502292633057,2025-04-04_11-28-23
G,B,109,5.446661750610713,True,73.65636553778593,5,0.84635574,0.06011035475485192,6300.0,714.4,X6300.0 Y714.4,"[5.566494580086963, 5.440172097444649, 5.437822888044525]",3.675147294998169,2025-04-04_11-28-27
G,B,110,5.345267339900092,True,72.96755568437769,5,0.85876226,0.07948074852791819,6300.0,719.2,X6300.0 Y719.2,"[5.343061708084941, 5.189796853807715, 5.370399303414572]",2.4970602989196777,2025-04-04_11-28-29
G,B,111,5.668453739025576,True,75.14107189452106,5,0.78070015,0.08075971061631733,6300.0,724.0,X6300.0 Y724.0,"[5.510054022286064, 5.692766846309433, 5.667073261055321]",3.360391139984131,2025-04-04_11-28-32
G,B,112,5.516644214619588,True,74.12804911887322,5,0.8026812,0.07745092929793093,6300.0,728.8,X6300.0 Y728.8,"[5.603050429581377, 5.413391325723582, 5.512218034629947]",2.459235906600952,2025-04-04_11-28-35
G,B,113,5.909083826872468,True,76.7193930214052,5,0.80855495,0.0355764536191269,6300.0,733.6,X6300.0 Y733.6,"[5.913612613857206, 5.838230971824225, 5.913787136729569]",3.7220041751861572,2025-04-04_11-28-39
G,B,114,5.377764817608958,True,73.18902901345433,5,0.8466484,0.01900276783153485,6300.0,738.4,X6300.0 Y738.4,"[5.374527785956695, 5.344412166733102, 5.390206931996868]",3.4955499172210693,2025-04-04_11-28-42
G,B,115,5.190586836135126,True,71.90404345267801,5,0.8588352,0.09077290279951007,6300.0,743.2,X6300.0 Y743.2,"[5.300686510036032, 5.078339305540903, 5.189686002626682]",3.710723876953125,2025-04-04_11-28-46
G,B,116,5.583065641714828,True,74.5729716691769,5,0.8188391,0.07750362510346528,6300.0,747.9,X6300.0 Y747.9,"[5.436513757870089, 5.574446327105614, 5.618447331234942]",4.740500450134277,2025-04-04_11-28-51
G,B,117,5.719090152717922,True,75.47594407163697,5,0.8438814,0.06392601906180238,6300.0,752.7,X6300.0 Y752.7,"[5.711948595049285, 5.74807534289681, 5.598062906163281]",4.356485843658447,2025-04-04_11-28-55
G,B,118,5.717666532078635,True,75.46654958786532,5,0.82036704,0.09904922890674667,6300.0,757.5,X6300.0 Y757.5,"[5.5666953481539085, 5.808582548201222, 5.703957976995123]",2.898771286010742,2025-04-04_11-28-58
G,B,119,5.404514134921599,True,73.3708264854666,5,0.82113165,0.0763139562832338,6300.0,762.3,X6300.0 Y762.3,"[5.3470173998526755, 5.417533673250613, 5.532201455077253]",3.7265584468841553,2025-04-04_11-29-02
G,B,120,5.82123422158236,True,76.1469687361901,5,0.82079464,0.011172697333528296,6300.0,767.1,X6300.0 Y767.1,"[5.8200251403493715, 5.800016308632396, 5.826190642105738]",3.474618434906006,2025-04-04_11-29-05
G,B,121,5.5079293032822125,True,74.06947413294627,5,0.763007,0.04596372483989706,6300.0,771.9,X6300.0 Y771.9,"[5.533836451988564, 5.500872874011944, 5.4241235528468055]",2.9498045444488525,2025-04-04_11-29-08
