wire_number,mu_A,mu_B,n_A,n_B
346,6.484999895095825,6.259999990463257,42,42
347,6.615000009536743,6.295000076293945,42,42
348,6.575000047683716,6.335000038146973,42,42
349,6.650000095367432,6.429999828338623,42,42
350,6.580000162124634,6.390000104904175,42,42
351,6.580000162124634,6.315000057220459,42,42
352,6.519999980926514,6.3399999141693115,42,42
353,6.644999980926514,6.3399999141693115,42,42
354,6.590000152587891,6.259999990463257,42,42
355,6.580000162124634,6.300000190734863,42,42
356,6.6000001430511475,6.300000190734863,42,42
357,6.510000228881836,6.259999990463257,42,42
358,6.510000228881836,6.269999980926514,42,42
359,6.605000019073486,6.275000095367432,42,42
360,6.504999876022339,6.315000057220459,42,42
361,6.694999933242798,6.355000019073486,42,42
362,6.565000057220459,6.329999923706055,42,42
363,6.5,6.25,42,42
364,6.545000076293945,6.305000066757202,42,42
365,6.539999961853027,6.365000009536743,42,42
366,6.684999942779541,6.210000038146973,42,42
367,6.494999885559082,6.244999885559082,42,42
368,6.549999952316284,6.254999876022339,42,42
369,6.559999942779541,6.239999771118164,42,42
370,6.519999980926514,6.204999923706055,42,42
371,6.5899999141693115,6.200000047683716,42,42
372,6.6600000858306885,6.21999979019165,42,42
373,6.519999980926514,6.130000114440918,42,42
374,6.704999923706055,6.269999980926514,42,42
375,6.610000133514404,6.190000057220459,42,42
376,6.699999809265137,6.275000095367432,42,42
377,6.639999866485596,6.180000066757202,42,42
378,6.700000047683716,6.265000104904175,42,42
379,6.71999979019165,6.244999885559082,42,42
380,6.690000057220459,6.275000095367432,42,42
381,6.6600000858306885,6.234999895095825,42,42
382,6.6549999713897705,6.28000020980835,42,42
383,6.555000066757202,6.259999990463257,42,42
384,6.704999923706055,6.259999990463257,42,42
385,6.590000152587891,6.240000009536743,42,42
386,6.650000095367432,6.31000018119812,42,42
387,6.744999885559082,6.315000057220459,42,42
388,6.629999876022339,6.275000095367432,42,42
389,6.615000009536743,6.25,42,42
390,6.704999923706055,6.360000133514404,42,42
391,6.580000162124634,6.400000095367432,42,42
392,6.694999933242798,6.259999990463257,42,42
393,6.6600000858306885,6.380000114440918,42,42
394,6.634999990463257,6.25,42,42
395,6.71999979019165,6.315000057220459,42,42
396,6.680000066757202,6.2900002002716064,42,42
397,6.694999933242798,6.275000095367432,42,42
398,6.670000076293945,6.244999885559082,42,42
399,6.619999885559082,6.295000076293945,42,42
400,6.565000057220459,6.229999780654907,42,42
401,6.539999961853027,6.380000114440918,42,42
402,6.539999961853027,6.300000190734863,42,42
403,6.489999771118164,6.370000123977661,42,42
404,6.590000152587891,6.31000018119812,42,42
405,6.515000104904175,6.25,42,42
406,6.644999980926514,6.259999990463257,42,42
407,6.680000066757202,6.230000019073486,42,42
408,6.575000047683716,6.28000020980835,42,42
409,6.590000152587891,6.360000133514404,42,42
410,6.639999866485596,6.349999904632568,42,42
411,6.670000076293945,6.269999980926514,42,42
412,6.559999942779541,6.389999866485596,42,42
413,6.545000076293945,6.300000190734863,42,42
414,6.504999876022339,6.349999904632568,42,42
415,6.515000104904175,6.430000066757202,42,42
416,6.690000057220459,6.4049999713897705,42,42
417,6.580000162124634,6.320000171661377,42,42
418,6.5950000286102295,6.419999837875366,42,42
419,6.680000066757202,6.329999923706055,42,42
420,6.6549999713897705,6.3450000286102295,42,42
421,6.539999961853027,6.355000019073486,42,42
422,6.525000095367432,6.515000104904175,42,42
423,6.495000123977661,6.490000009536743,42,42
424,6.565000057220459,6.380000114440918,42,42
425,6.575000047683716,6.360000133514404,42,42
426,6.590000152587891,6.4649999141693115,42,42
427,6.605000019073486,6.4100000858306885,42,42
428,6.539999961853027,6.409999847412109,42,42
429,6.6600000858306885,6.440000057220459,42,42
430,6.690000057220459,6.419999837875366,42,42
431,6.640000104904175,6.355000019073486,42,42
432,6.559999942779541,6.360000133514404,42,42
433,6.585000038146973,6.325000047683716,42,42
434,6.5,6.4049999713897705,42,42
435,6.510000228881836,6.4700000286102295,42,42
436,6.515000104904175,6.4649999141693115,42,42
437,6.5299999713897705,6.460000038146973,42,42
438,6.644999980926514,6.4049999713897705,42,42
439,6.460000038146973,6.484999895095825,42,42
440,6.615000009536743,6.489999771118164,42,42
441,6.394999980926514,6.450000047683716,42,42
442,6.539999961853027,6.484999895095825,42,42
443,6.555000066757202,6.515000104904175,42,42
444,6.5299999713897705,6.484999895095825,42,42
445,6.515000104904175,6.504999876022339,42,42
446,6.555000066757202,6.519999980926514,42,42
447,6.419999837875366,6.5,42,42
448,6.414999961853027,6.515000104904175,42,42
449,6.440000057220459,6.460000038146973,42,42
450,6.400000095367432,6.414999961853027,42,42
451,6.454999923706055,6.419999837875366,42,42
452,6.4700000286102295,6.4100000858306885,42,42
453,6.5,6.440000057220459,42,42
