wire_number,mu_A,mu_B,n_A,n_B
358,6.070000171661377,6.365000009536743,42,42
359,6.0299999713897705,6.240000009536743,42,42
360,6.080000162124634,6.190000057220459,42,42
361,6.080000162124634,6.184999942779541,42,42
362,6.0350000858306885,6.200000047683716,42,42
363,6.009999990463257,6.200000047683716,42,42
364,6.134999990463257,6.2200000286102295,42,42
365,6.070000171661377,6.210000038146973,42,42
366,6.070000171661377,6.0950000286102295,42,42
367,6.105000019073486,6.230000019073486,42,42
368,6.119999885559082,6.200000047683716,42,42
369,5.900000095367432,6.129999876022339,42,42
370,6.129999876022339,6.210000038146973,42,42
371,6.105000019073486,6.115000009536743,42,42
372,6.184999942779541,6.119999885559082,42,42
373,6.1499998569488525,6.115000009536743,42,42
374,6.0950000286102295,6.159999847412109,42,42
375,6.070000171661377,6.0299999713897705,42,42
376,6.139999866485596,6.115000009536743,42,42
377,6.105000019073486,6.159999847412109,42,42
378,6.090000152587891,6.169999837875366,42,42
379,6.159999847412109,6.210000038146973,42,42
380,6.119999885559082,6.159999847412109,42,42
381,6.1499998569488525,6.25,42,42
382,6.129999876022339,6.110000133514404,42,42
383,6.179999828338623,6.2200000286102295,42,42
384,6.159999847412109,6.200000047683716,42,42
385,6.174999952316284,6.139999866485596,42,42
386,6.1499998569488525,6.115000009536743,42,42
387,6.129999876022339,6.045000076293945,42,42
388,6.1499998569488525,6.070000171661377,42,42
389,6.080000162124634,6.009999990463257,42,42
390,6.169999837875366,6.045000076293945,42,42
391,6.1499998569488525,6.075000047683716,42,42
392,6.1499998569488525,6.009999990463257,42,42
393,6.305000066757202,5.909999847412109,42,42
394,6.050000190734863,6.1499998569488525,42,42
395,6.180000066757202,6.180000066757202,42,42
396,6.369999885559082,6.144999980926514,42,42
397,6.31000018119812,6.099999904632568,42,42
398,6.335000038146973,6.150000095367432,42,42
399,6.315000057220459,6.119999885559082,42,42
400,6.3399999141693115,6.150000095367432,42,42
401,6.224999904632568,6.119999885559082,42,42
402,6.234999895095825,6.129999876022339,42,42
403,6.270000219345093,6.119999885559082,42,42
404,6.190000057220459,6.150000095367432,42,42
