layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
X,A,21,5.652352471145252,True,75.74159119961405,5,0.5620635,0.07139701773511645,6300.0,287.2,X6300.0 Y287.2,"[5.740745636599007, 5.652652847633636, 5.565860986870253]",2.1502418518066406,2025-04-18_11-47-55
X,A,22,5.7428599639380895,True,76.34558371240244,5,0.7059416,0.04677147834257777,6300.0,292.0,X6300.0 Y292.0,"[5.748459228477508, 5.831070605190176, 5.721021985074975]",2.411116361618042,2025-04-18_11-47-57
X,A,23,5.9549907160750735,True,77.7428309455606,5,0.6895301,0.08605709905046106,6300.0,296.8,X6300.0 Y296.8,"[6.004751130305195, 5.941514276901262, 5.798986114158901]",2.2076354026794434,2025-04-18_11-48-00
X,A,24,5.928838932922283,True,77.57193641265945,5,0.72255594,0.0805888496240374,6300.0,301.6,X6300.0 Y301.6,"[5.973121940872486, 5.7811481407456355, 5.916948067890757]",1.9805834293365479,2025-04-18_11-48-02
X,A,25,5.987671981136853,True,77.95586718708739,5,0.67967576,0.04103310088777184,6300.0,306.4,X6300.0 Y306.4,"[5.985120593484749, 6.0025643357969445, 5.908119036987103]",2.216632604598999,2025-04-18_11-48-04
X,A,26,5.3233249829507425,True,73.50405471470157,5,0.80688363,0.04902493326735997,6300.0,311.2,X6300.0 Y311.2,"[5.236361689324585, 5.315104505785937, 5.354251725983241]",2.8361189365386963,2025-04-18_11-48-07
X,A,27,5.46355606031505,True,74.46591127203385,5,0.6826455,0.09960289319572078,6300.0,316.0,X6300.0 Y316.0,"[5.4627707511324335, 5.2676904346142726, 5.492120569146865]",2.859276294708252,2025-04-18_11-48-09
X,A,28,5.73997847686289,True,76.32642806382864,5,0.79666686,0.0573471274574539,6300.0,320.8,X6300.0 Y320.8,"[5.632627820516535, 5.768031092196284, 5.732711305255316]",5.7873334884643555,2025-04-18_11-48-15
X,A,29,5.53219395455935,True,74.9322037896513,5,0.7107529,0.04088744568701439,6300.0,325.6,X6300.0 Y325.6,"[5.463493299209963, 5.525188184569868, 5.562665922511409]",2.5797085762023926,2025-04-18_11-48-18
X,A,30,5.602011157472218,True,75.40354974025543,5,0.7412367,0.05282817389972322,6300.0,330.4,X6300.0 Y330.4,"[5.592818875950578, 5.639132583725772, 5.511333710729249]",1.9734184741973877,2025-04-18_11-48-20
X,A,31,5.465056959566636,True,74.47613887421178,5,0.72313404,0.09763140044064292,6300.0,335.1,X6300.0 Y335.1,"[5.275863674709664, 5.45935159371674, 5.500433250220977]",2.429860830307007,2025-04-18_11-48-22
X,A,32,5.659038545962273,True,75.78637470165411,5,0.8125941,0.06820518607047678,6300.0,339.9,X6300.0 Y339.9,"[5.669198842794979, 5.599543822930039, 5.7658813970659715]",1.9741673469543457,2025-04-18_11-48-24
X,A,33,5.745003498355093,True,76.35983045701506,5,0.7562647,0.09835122285892162,6300.0,344.8,X6300.0 Y344.8,"[5.740887931855426, 5.777888050623883, 5.553228885016709]",5.068181753158569,2025-04-18_11-48-29
X,A,34,5.344346840185719,True,73.64904579265357,5,0.6887975,0.022555065648974904,6300.0,349.5,X6300.0 Y349.5,"[5.299888348614669, 5.344482942150488, 5.3504306645800295]",6.147169828414917,2025-04-18_11-48-35
X,A,35,5.438643816058818,True,74.29594573308336,5,0.79241925,0.08326239949223087,6300.0,354.3,X6300.0 Y354.3,"[5.424395816728944, 5.502828093663336, 5.300568691880594]",1.7657408714294434,2025-04-18_11-48-37
X,A,36,5.550142847312828,True,75.05366201788591,5,0.7174384,0.08028757603924513,6300.0,359.1,X6300.0 Y359.1,"[5.469181051702927, 5.558202646971599, 5.66555953378667]",2.4104409217834473,2025-04-18_11-48-40
X,A,37,5.718321592015036,True,76.1823025414173,5,0.80752826,0.0647394690309928,6300.0,363.9,X6300.0 Y363.9,"[5.821061218532027, 5.663294692383248, 5.728296772256021]",3.7544703483581543,2025-04-18_11-48-43
X,A,38,5.658401716032618,True,75.782110338622,5,0.7150143,0.08829773817441867,6300.0,368.7,X6300.0 Y368.7,"[5.668368497813869, 5.787898149298449, 5.5720285370753695]",2.191348075866699,2025-04-18_11-48-46
X,A,39,5.5715797116935075,True,75.19846591241956,5,0.74742776,0.08044063110017333,6300.0,373.5,X6300.0 Y373.5,"[5.525716285042954, 5.5840345239209235, 5.717870390152366]",1.976182222366333,2025-04-18_11-48-48
X,A,40,5.813654366766029,True,76.81471277431999,5,0.7112965,0.033587248176544064,6300.0,378.3,X6300.0 Y378.3,"[5.74676153636306, 5.8185553700656545, 5.817453548587708]",1.984440803527832,2025-04-18_11-48-50
X,A,41,5.421484535990186,True,74.1786488347981,5,0.74644786,0.03463560158074856,6300.0,383.1,X6300.0 Y383.1,"[5.420478480970973, 5.353689036773477, 5.432390376972826]",5.063804626464844,2025-04-18_11-48-55
X,A,42,5.516421675491498,True,74.82531173141709,5,0.73807234,0.05403933250952802,6300.0,387.9,X6300.0 Y387.9,"[5.578355798899194, 5.514160207935007, 5.446006733415628]",1.7583086490631104,2025-04-18_11-48-56
X,A,43,5.30135537195495,True,73.35222056152507,5,0.7523177,0.09484767038670264,6300.0,392.7,X6300.0 Y392.7,"[5.490311315996984, 5.28616322281441, 5.292190251557823]",1.9739258289337158,2025-04-18_11-48-58
X,A,44,5.384398657215776,True,73.92450247807317,5,0.8351558,0.03498643396800398,6300.0,397.4,X6300.0 Y397.4,"[5.4176871454503415, 5.3799735481798425, 5.332185834934685]",2.2037971019744873,2025-04-18_11-49-01
X,A,45,5.432624924950526,True,74.25482307337741,5,0.71037275,0.05401123025223243,6300.0,402.2,X6300.0 Y402.2,"[5.4232747175946106, 5.472100709476508, 5.341200740822085]",2.051917552947998,2025-04-18_11-49-03
X,A,46,5.185789001446114,True,72.54829793498061,5,0.80620784,0.08158175152200156,6300.0,407.0,X6300.0 Y407.0,"[5.3462802523317094, 5.162409726762015, 5.186567100922824]",4.32601261138916,2025-04-18_11-49-07
X,A,47,5.572306381157697,True,75.20336960671594,5,0.7272636,0.03408315319474946,6300.0,411.8,X6300.0 Y411.8,"[5.574937945990332, 5.504552560894348, 5.578628401029733]",1.970024824142456,2025-04-18_11-49-09
X,A,48,5.566849278245546,True,75.16653628982486,5,0.73950195,0.06511452622890677,6300.0,416.6,X6300.0 Y416.6,"[5.523521704520624, 5.6805781258983075, 5.577976750791508]",1.9857532978057861,2025-04-18_11-49-11
X,A,49,5.521381280709059,True,74.85894047250957,5,0.74109864,0.08875081090074348,6300.0,421.4,X6300.0 Y421.4,"[5.461988148551321, 5.676137762703337, 5.536657153232772]",1.7617888450622559,2025-04-18_11-49-13
X,A,50,6.02622434113623,True,78.20642871965035,5,0.6723113,0.05795215251151339,6300.0,426.2,X6300.0 Y426.2,"[5.984384541647701, 6.124747090683821, 6.036213703636356]",2.4612648487091064,2025-04-18_11-49-15
X,A,51,5.797296914795075,True,76.7065726986813,5,0.71227354,0.0901667467123756,6300.0,431.0,X6300.0 Y431.0,"[5.810309152243716, 5.807818841554398, 5.617803601830907]",2.812927007675171,2025-04-18_11-49-18
X,A,52,5.813616113353914,True,76.81446005636391,5,0.6807589,0.0674889065482336,6300.0,435.8,X6300.0 Y435.8,"[5.785262034605631, 5.820070536833384, 5.942622215966633]",2.864556312561035,2025-04-18_11-49-21
X,A,53,5.726800208326036,True,76.23875977730191,5,0.70501494,0.086627425257922,6300.0,440.6,X6300.0 Y440.6,"[5.691783205283911, 5.89312349105057, 5.734436405588147]",3.5211005210876465,2025-04-18_11-49-24
X,A,54,5.7068512186876585,True,76.10585719942243,5,0.6632581,0.04668385825485286,6300.0,445.4,X6300.0 Y445.4,"[5.690630561492263, 5.797661423558406, 5.709281716811502]",2.8588695526123047,2025-04-18_11-49-27
X,A,55,6.020032363533579,True,78.16623963237629,5,0.660676,0.06618681772430571,6300.0,450.2,X6300.0 Y450.2,"[6.124145210793624, 5.962773686453169, 6.029948337227746]",2.680270195007324,2025-04-18_11-49-30
X,A,56,5.587142936225888,True,75.30341949214713,5,0.75366825,0.04511001072680392,6300.0,454.9,X6300.0 Y454.9,"[5.6158154810372505, 5.579563794631645, 5.507293453017068]",2.60076904296875,2025-04-18_11-49-32
X,A,57,6.084542510015257,True,78.58393495135704,5,0.64675397,0.027234992277667045,6300.0,459.7,X6300.0 Y459.7,"[6.095244057440273, 6.032121102148952, 6.082376723425921]",2.067047119140625,2025-04-18_11-49-35
X,A,58,5.499338219492444,True,74.7093610134237,5,0.72902507,0.06558433592090504,6300.0,464.5,X6300.0 Y464.5,"[5.412812128511793, 5.496040650364495, 5.573424846968056]",2.5559356212615967,2025-04-18_11-49-37
X,A,59,6.025994876600669,True,78.2049397464838,5,0.7104849,0.007818400913819105,6300.0,469.3,X6300.0 Y469.3,"[6.026003477239144, 6.035583811725612, 6.016432719680438]",2.2656877040863037,2025-04-18_11-49-39
X,A,60,5.883515487352239,True,77.2748653896237,5,0.7205937,0.05778550247965334,6300.0,474.1,X6300.0 Y474.1,"[5.9144640106511535, 5.777065469005205, 5.875217581811458]",3.667001962661743,2025-04-18_11-49-43
X,A,61,5.608077863865728,True,75.4443678859265,5,0.81439805,0.048556064666470986,6300.0,478.9,X6300.0 Y478.9,"[5.584792144659502, 5.6141465624502445, 5.699285935286819]",2.424243211746216,2025-04-18_11-49-45
X,A,62,5.428215711835933,True,74.22468370215412,5,0.73676467,0.07492652295153367,6300.0,483.7,X6300.0 Y483.7,"[5.440524053081544, 5.368548161783649, 5.550746676787672]",3.5759167671203613,2025-04-18_11-49-49
X,A,63,5.830860397973728,True,76.92829880828509,5,0.6973923,0.07600188928435808,6300.0,488.3,X6300.0 Y488.3,"[5.679450225243784, 5.840398489433013, 5.840949257692665]",4.396420478820801,2025-04-18_11-49-53
X,A,64,5.484438243019196,True,74.608083122536,5,0.7070169,0.07618848421776228,6300.0,492.9,X6300.0 Y492.9,"[5.474630481835357, 5.474845127404365, 5.636357879235487]",3.9065427780151367,2025-04-18_11-49-57
X,A,65,6.16870241874953,True,79.12554544279493,5,0.60843474,0.07435592703659225,6300.0,498.1,X6300.0 Y498.1,"[6.314586442171239, 6.170186852459988, 6.14625555789582]",1.9781343936920166,2025-04-18_11-49-59
X,A,66,5.622154942189816,True,75.5389966224547,5,0.7267575,0.05698238606114112,6300.0,502.9,X6300.0 Y502.9,"[5.614732743668133, 5.536511883536689, 5.675735191024434]",2.8941593170166016,2025-04-18_11-50-02
X,A,67,5.8562622411663385,True,77.09568379240186,5,0.6972819,0.03104820192451939,6300.0,507.7,X6300.0 Y507.7,"[5.861036875731342, 5.912902140043762, 5.83879841115198]",2.4711804389953613,2025-04-18_11-50-05
X,A,68,6.437921529390367,True,80.8337349777237,5,0.7117378,0.09373639508615632,6300.0,512.4,X6300.0 Y512.4,"[6.424807296221939, 6.523634001562058, 6.294737321893141]",4.095444917678833,2025-04-18_11-50-09
X,A,69,6.002530663164297,True,78.05253278013292,5,0.7517321,0.09669123191233497,6300.0,517.2,X6300.0 Y517.2,"[6.012228746077153, 5.905086410374248, 6.141583148894092]",2.4175808429718018,2025-04-18_11-50-11
X,A,70,6.216236589578102,True,79.42981926855762,5,0.6402847,0.07762934524053348,6300.0,522.0,X6300.0 Y522.0,"[6.24409770629961, 6.211675906721057, 6.065621472026351]",5.498640060424805,2025-04-18_11-50-17
X,A,71,5.400372675275788,True,74.03407802030937,5,0.6480364,0.058611888514883546,6300.0,526.8,X6300.0 Y526.8,"[5.398507897547617, 5.38680561498242, 5.516577630518868]",3.966188669204712,2025-04-18_11-50-21
X,A,72,6.245412232031442,True,79.61600130674567,5,0.69792587,0.08734266631816662,6300.0,531.6,X6300.0 Y531.6,"[6.229981404853182, 6.238282518638933, 6.419274217188964]",3.2972044944763184,2025-04-18_11-50-24
X,A,73,6.139297571086987,True,78.93673313134673,5,0.6671029,0.03517534619689601,6300.0,536.5,X6300.0 Y536.5,"[6.2018067326187385, 6.1172664603114235, 6.145128988093965]",5.052352428436279,2025-04-18_11-50-29
X,A,74,5.738854987668781,True,76.31895799107674,5,0.6483357,0.09661238485275102,6300.0,541.4,X6300.0 Y541.4,"[5.785291106117819, 5.557464772517762, 5.7268230416261]",6.828463554382324,2025-04-18_11-50-36
X,A,75,6.107446842591153,True,78.73170463863036,5,0.62778515,0.08423953477419796,6300.0,546.0,X6300.0 Y546.0,"[6.2568241985179585, 6.121601052245127, 6.05423347136346]",3.106125593185425,2025-04-18_11-50-39
X,A,76,5.786734632740745,True,76.63666375357352,5,0.7367874,0.07642937228156567,6300.0,550.8,X6300.0 Y550.8,"[5.918349840697812, 5.7335854887367965, 5.799831082186047]",6.570384740829468,2025-04-18_11-50-45
X,A,77,6.530899827105209,True,81.41535444725419,5,0.66206187,0.08528691383530983,6300.0,555.6,X6300.0 Y555.6,"[6.524586315163618, 6.563480128782096, 6.3662754852392895]",2.4256927967071533,2025-04-18_11-50-48
X,A,78,5.950723078651547,True,77.71496879648208,5,0.6592804,0.05621279183501959,6300.0,561.6,X6300.0 Y561.6,"[5.978501440080723, 5.845675902481058, 5.94351291777166]",7.257941722869873,2025-04-18_11-50-55
X,A,79,6.015728014234223,True,78.13829003496178,5,0.61676824,0.0616512599515155,6300.0,565.1,X6300.0 Y565.1,"[5.926301498680142, 6.008924539523573, 6.077084591587963]",1.7582311630249023,2025-04-18_11-50-57
X,A,80,6.262661806889844,True,79.72587357393591,5,0.6584918,0.0864299396789553,6300.0,569.9,X6300.0 Y569.9,"[6.433990110293465, 6.2592392744379275, 6.243114865535268]",3.524716854095459,2025-04-18_11-51-00
X,A,81,5.89686408082931,True,77.36247681453993,5,0.7442494,0.05969292518990655,6300.0,574.7,X6300.0 Y574.7,"[5.899794332462192, 5.876298010467251, 6.013028354472171]",3.7371089458465576,2025-04-18_11-51-04
X,A,82,5.698369859952695,True,76.0492829998997,5,0.7150469,0.07132624485180249,6300.0,580.0,X6300.0 Y580.0,"[5.701547783314939, 5.714042687445348, 5.556876855289958]",4.836524724960327,2025-04-18_11-51-09
X,A,83,5.965483708789127,True,77.81129418618559,5,0.72090846,0.031090826940585275,6300.0,584.3,X6300.0 Y584.3,"[5.966792221687307, 5.903882934505787, 5.972508723210159]",2.4225149154663086,2025-04-18_11-51-11
X,A,84,5.89510777516113,True,77.35095524365708,5,0.6992254,0.035991475352988904,6300.0,589.1,X6300.0 Y589.1,"[5.823431218389023, 5.899100438830736, 5.900443183672328]",3.2933695316314697,2025-04-18_11-51-15
X,A,85,6.063807320613779,True,78.44991966801096,5,0.63691074,0.04540898611700603,6300.0,593.9,X6300.0 Y593.9,"[6.0566565892207604, 5.991384300874621, 6.102017485833408]",3.7403032779693604,2025-04-18_11-51-18
X,A,86,6.112754234815248,True,78.76590627040285,5,0.5963683,0.06457715296328778,6300.0,598.8,X6300.0 Y598.8,"[6.070255085313299, 6.225921485078343, 6.123758918785257]",7.281858682632446,2025-04-18_11-51-26
X,A,87,6.275801142480864,True,79.8094639199736,5,0.6535415,0.08610489867094981,6300.0,603.5,X6300.0 Y603.5,"[6.3900002909780955, 6.17915426490698, 6.2799722746179585]",3.439051628112793,2025-04-18_11-51-29
X,A,88,5.571949220736131,True,75.20095946486757,5,0.5912019,0.07395317928219489,6300.0,608.3,X6300.0 Y608.3,"[5.569190840152514, 5.596248139952531, 5.427600973548531]",7.313938617706299,2025-04-18_11-51-37
X,A,89,6.0576586059480455,True,78.41013538000371,5,0.69271547,0.06598281649732927,6300.0,613.2,X6300.0 Y613.2,"[6.053706472725931, 6.044433914812922, 6.188810342189462]",4.243614912033081,2025-04-18_11-51-41
X,A,90,5.808507920558305,True,76.78070573766311,5,0.6636981,0.04999686514673637,6300.0,616.6,X6300.0 Y616.6,"[5.832432219627025, 5.714593246129362, 5.802393030730139]",6.973556756973267,2025-04-18_11-51-48
X,A,91,5.942605679178561,True,77.66194509506504,5,0.728499,0.031194848245142667,6300.0,622.8,X6300.0 Y622.8,"[5.882026532235865, 5.9536795743244, 5.9408403253293045]",6.835041046142578,2025-04-18_11-51-55
X,A,92,5.818763280843476,True,76.84845691902282,5,0.7638239,0.08324748227017026,6300.0,627.4,X6300.0 Y627.4,"[5.759842034835672, 5.833099134714653, 5.96127559943625]",1.9746787548065186,2025-04-18_11-51-57
X,A,93,5.281827205923086,True,73.2169951510751,5,0.73046464,0.09043128253871094,6300.0,632.2,X6300.0 Y632.2,"[5.462097050142115, 5.270727698779932, 5.2698023108206575]",1.9796791076660156,2025-04-18_11-51-59
X,A,94,6.044084459385224,True,78.32223445461781,5,0.6238747,0.07749657666646892,6300.0,637.0,X6300.0 Y637.0,"[5.910965702843026, 6.0305658077266, 6.09842780313568]",2.8613121509552,2025-04-18_11-52-01
X,A,95,6.01585915416388,True,78.13914171858094,5,0.7400233,0.021330319735914843,6300.0,641.8,X6300.0 Y641.8,"[6.015059695093259, 6.058145788798874, 6.011007569997887]",4.6149373054504395,2025-04-18_11-52-06
X,A,96,6.280678411476861,True,79.84047005107881,5,0.71393377,0.027520705385162023,6300.0,646.6,X6300.0 Y646.6,"[6.3320850964117295, 6.284252756893212, 6.267031328470577]",1.9873697757720947,2025-04-18_11-52-08
X,A,97,5.968861425342167,True,77.83331983542699,5,0.8343041,0.06728817452401813,6300.0,651.4,X6300.0 Y651.4,"[5.985756710644167, 5.970258281855521, 5.835900170726848]",1.97593092918396,2025-04-18_11-52-10
X,A,98,5.588436360470973,True,75.31213536296765,5,0.7810827,0.0426903815568645,6300.0,656.2,X6300.0 Y656.2,"[5.592013088014125, 5.571545079025356, 5.6705873292216165]",1.980579137802124,2025-04-18_11-52-12
X,A,99,5.977762997277825,True,77.89133599000543,5,0.71312636,0.023210499758965913,6300.0,661.0,X6300.0 Y661.0,"[5.980778606696248, 6.012702691052672, 5.95599862543088]",2.8566110134124756,2025-04-18_11-52-15
X,A,100,6.085092740995958,True,78.58748808111376,5,0.722677,0.04751544081849007,6300.0,665.8,X6300.0 Y665.8,"[5.995963838494409, 6.108069569248911, 6.079108323826708]",3.7400641441345215,2025-04-18_11-52-19
X,A,101,5.991886674393659,True,77.9832987390476,5,0.8442569,0.0899700380661742,6300.0,670.6,X6300.0 Y670.6,"[5.958709991546904, 5.997723438414682, 6.166057600029685]",1.7551827430725098,2025-04-18_11-52-20
X,A,102,6.1475605510374205,True,78.98983638248335,5,0.79996157,0.02955630937600897,6300.0,675.2,X6300.0 Y675.2,"[6.128584396603454, 6.1525742402845065, 6.19973550964833]",3.3673861026763916,2025-04-18_11-52-24
X,A,103,5.400864201057451,True,74.03744712391341,5,0.6525841,0.03697111070517082,6300.0,680.2,X6300.0 Y680.2,"[5.378379294435552, 5.406939021572365, 5.467084557632621]",2.641245126724243,2025-04-18_11-52-26
X,A,104,5.741107661094257,True,76.33393526625586,5,0.80873543,0.02322314686949062,6300.0,684.9,X6300.0 Y684.9,"[5.6958529507224185, 5.7399959731697505, 5.748996324688113]",2.9738428592681885,2025-04-18_11-52-29
X,A,105,6.138766801545631,True,78.9333208420136,5,0.82444954,0.07116173646234239,6300.0,689.7,X6300.0 Y689.7,"[6.142506674657162, 6.114253685451887, 6.277340892204529]",2.6768205165863037,2025-04-18_11-52-32
X,A,106,5.74435564423345,True,76.35552485253243,5,0.7398031,0.038281315400048616,6300.0,694.5,X6300.0 Y694.5,"[5.8197762872037435, 5.733805142037254, 5.744367148522939]",2.427121162414551,2025-04-18_11-52-34
X,A,107,5.8139026615248275,True,76.81635309258955,5,0.71266246,0.09562098830924212,6300.0,699.3,X6300.0 Y699.3,"[5.8294219183353615, 5.985345968097016, 5.756020313658071]",2.6374659538269043,2025-04-18_11-52-37
X,A,108,5.523404841383129,True,74.87265694340317,5,0.8182809,0.03347557939272682,6300.0,704.1,X6300.0 Y704.1,"[5.529031962134242, 5.502097586821441, 5.582636895664191]",2.000166177749634,2025-04-18_11-52-39
X,A,109,5.390341095677299,True,73.96528425302645,5,0.7945412,0.05924546947682008,6300.0,708.9,X6300.0 Y708.9,"[5.399042395806862, 5.482851177202934, 5.338344732131905]",5.520986557006836,2025-04-18_11-52-45
X,A,110,5.594281071191039,True,75.35150796970788,5,0.6732752,0.027352357606808785,6300.0,713.7,X6300.0 Y713.7,"[5.595024857979072, 5.647834109652705, 5.585721378248923]",1.9388244152069092,2025-04-18_11-52-46
X,A,111,5.619279471071796,True,75.5196768077535,5,0.6604365,0.07449078128462255,6300.0,718.5,X6300.0 Y718.5,"[5.741256595184192, 5.560130868540316, 5.631587513121574]",1.751162052154541,2025-04-18_11-52-48
X,A,112,5.8404121565662805,True,76.99128263990956,5,0.5942312,0.050789377911450745,6300.0,723.3,X6300.0 Y723.3,"[5.875435597950506, 5.8316778747796185, 5.752700549960759]",2.8126235008239746,2025-04-18_11-52-51
X,A,113,5.680646445212026,True,75.93092435585015,5,0.802756,0.047473015823134755,6300.0,728.1,X6300.0 Y728.1,"[5.774171374152429, 5.667575657552692, 5.6806291691317155]",5.554757595062256,2025-04-18_11-52-57
X,A,114,5.755491276043196,True,76.42949793106037,5,0.6494024,0.09512229940391191,6300.0,732.9,X6300.0 Y732.9,"[5.938477598000113, 5.763397645032289, 5.7177933732398225]",2.4234697818756104,2025-04-18_11-52-59
X,A,115,5.795171406473096,True,76.69250964412691,5,0.70082235,0.015752862243940152,6300.0,737.7,X6300.0 Y737.7,"[5.82652343574075, 5.793935970956644, 5.7923347357836805]",2.415743112564087,2025-04-18_11-53-01
X,A,116,5.714010621543083,True,76.1535806889771,5,0.6974471,0.09514755270862675,6300.0,742.4,X6300.0 Y742.4,"[5.903777609811208, 5.702534372144033, 5.701349188607106]",2.8617067337036133,2025-04-18_11-53-04
X,A,117,5.671950066540837,True,75.8727815907612,5,0.74189943,0.05654123274842282,6300.0,747.2,X6300.0 Y747.2,"[5.6664179738316545, 5.784541322118951, 5.662859719476066]",3.2926011085510254,2025-04-18_11-53-08
X,A,118,5.669612068275458,True,75.85714246191841,5,0.71074444,0.06051056037687877,6300.0,752.0,X6300.0 Y752.0,"[5.671822405017842, 5.549686716126333, 5.683480283334428]",2.4288971424102783,2025-04-18_11-53-10
X,A,119,5.794876284400169,True,76.69055681659158,5,0.73688936,0.041381328205827114,6300.0,756.8,X6300.0 Y756.8,"[5.81200519625077, 5.79110938020876, 5.715659743955749]",2.413078784942627,2025-04-18_11-53-12
X,A,120,6.076744641002526,True,78.53356274250523,5,0.7676217,0.017262710615886516,6300.0,761.6,X6300.0 Y761.6,"[6.095503734523871, 6.053241409034306, 6.0755672195497]",3.094043493270874,2025-04-18_11-53-16
X,A,121,6.088581829458507,True,78.61001521551279,5,0.750328,0.07525119190323175,6300.0,766.4,X6300.0 Y766.4,"[6.099258567053698, 5.938652228668666, 6.097291478473955]",2.257866621017456,2025-04-18_11-53-18
X,A,122,6.157685390091064,True,79.05485651118785,5,0.6874542,0.07083102641689243,6300.0,771.2,X6300.0 Y771.2,"[6.016686652465182, 6.168375782974508, 6.165465846866163]",3.011380910873413,2025-04-18_11-53-21
X,A,123,5.883175286091587,True,77.27263123330036,5,0.6940444,0.08184295599470509,6300.0,776.0,X6300.0 Y776.0,"[5.724766235237765, 5.913403188326547, 5.877857898303018]",2.4196853637695312,2025-04-18_11-53-23
X,A,124,5.610152652078285,True,75.4583224541355,5,0.7610311,0.068422603292555,6300.0,780.8,X6300.0 Y780.8,"[5.592008934160533, 5.609815235453896, 5.745236852645843]",1.9871504306793213,2025-04-18_11-53-25
X,A,125,5.8270517301350475,True,76.90317025276052,5,0.76248246,0.06931174577219816,6300.0,785.6,X6300.0 Y785.6,"[5.721768475035511, 5.817564196502661, 5.89105791813951]",2.4103457927703857,2025-04-18_11-53-28
X,A,126,6.020827459630988,True,78.17140136709449,5,0.72218925,0.025144702726148473,6300.0,790.4,X6300.0 Y790.4,"[6.024492590102998, 5.970759668940598, 6.023697804302203]",3.525102376937866,2025-04-18_11-53-31
X,A,127,5.726767959350129,True,76.23854511769278,5,0.6929376,0.08087951895826212,6300.0,795.2,X6300.0 Y795.2,"[5.739951890506901, 5.8720693578485035, 5.67816123716873]",4.840597152709961,2025-04-18_11-53-36
X,A,128,5.943783273684839,True,77.6696395101585,5,0.762469,0.04499162618973042,6300.0,799.9,X6300.0 Y799.9,"[5.911044173861029, 6.020051113679382, 5.951503989475028]",1.9907705783843994,2025-04-18_11-53-38
X,A,129,5.554503749508572,True,75.08314210706773,5,0.8112108,0.01366901254773276,6300.0,804.7,X6300.0 Y804.7,"[5.557755612159235, 5.527431797178311, 5.5548875344987065]",2.410456418991089,2025-04-18_11-53-40
X,A,130,5.558212399560115,True,75.10820380894197,5,0.78669834,0.01326015543861773,6300.0,809.5,X6300.0 Y809.5,"[5.5844519947098155, 5.557906330290919, 5.5549699513667905]",3.0820443630218506,2025-04-18_11-53-43
X,A,131,5.636689980027966,True,75.63657961838354,5,0.7146955,0.038191949607147675,6300.0,814.3,X6300.0 Y814.3,"[5.642072603776965, 5.602253176488493, 5.695474706877308]",2.6295201778411865,2025-04-18_11-53-46
X,A,132,5.404806795322215,True,74.0644656113067,5,0.6912346,0.07264456461585583,6300.0,819.1,X6300.0 Y819.1,"[5.466822896572079, 5.393442368882035, 5.289743811683604]",2.425690174102783,2025-04-18_11-53-49
X,A,133,5.587453253488803,True,75.30551068856263,5,0.6744066,0.07729391851115788,6300.0,823.9,X6300.0 Y823.9,"[5.572715557592028, 5.582087111239615, 5.741165508646072]",3.3046863079071045,2025-04-18_11-53-52
X,A,134,5.648871247083555,True,75.71826338504214,5,0.72494394,0.09298804857748974,6300.0,828.7,X6300.0 Y828.7,"[5.663636930546454, 5.79849560683838, 5.572099761610846]",5.720698595046997,2025-04-18_11-53-58
X,A,135,5.664075930109558,True,75.82009775905144,5,0.62511665,0.04120855228949179,6300.0,833.5,X6300.0 Y833.5,"[5.591280038783205, 5.690473502818397, 5.657067633582179]",3.513641834259033,2025-04-18_11-54-01
X,A,136,5.440682061913976,True,74.30986641101462,5,0.7809052,0.08958412973517839,6300.0,838.3,X6300.0 Y838.3,"[5.452164804515395, 5.6086605522332365, 5.397199563173458]",2.8543448448181152,2025-04-18_11-54-04
X,A,137,5.736715585143758,True,76.30473109461988,5,0.72795933,0.073150996157335,6300.0,843.1,X6300.0 Y843.1,"[5.726970529625227, 5.882475098266856, 5.727628365875298]",2.4356706142425537,2025-04-18_11-54-06
X,A,138,5.574628027138396,True,75.2190343428906,5,0.6373245,0.0834800999588066,6300.0,847.9,X6300.0 Y847.9,"[5.4855016029847645, 5.5808162773264085, 5.689832187847895]",2.6364402770996094,2025-04-18_11-54-09
X,A,139,5.987954395996721,True,77.95770560072981,5,0.72792405,0.02143801467420988,6300.0,852.6,X6300.0 Y852.6,"[5.995177908676283, 5.946173262667475, 5.987017453112168]",2.1968319416046143,2025-04-18_11-54-11
X,A,140,5.719925473259145,True,76.19298564113478,5,0.5974242,0.010481286862177754,6300.0,857.4,X6300.0 Y857.4,"[5.715204885047352, 5.739788004323564, 5.721084668856459]",1.9828581809997559,2025-04-18_11-54-13
X,A,141,5.555894277893673,True,75.09253976990144,5,0.75293446,0.034025038795899805,6300.0,862.2,X6300.0 Y862.2,"[5.550451504900274, 5.494466392499891, 5.575927772185536]",4.927454710006714,2025-04-18_11-54-18
X,A,142,5.364562580266267,True,73.78820822945535,5,0.70937556,0.003644475234020351,6300.0,867.0,X6300.0 Y867.0,"[5.357299631858231, 5.365043333104935, 5.365018067596018]",3.4348695278167725,2025-04-18_11-54-22
X,A,143,5.565043019856675,True,75.15434077356696,5,0.72844046,0.01962072725417681,6300.0,871.8,X6300.0 Y871.8,"[5.573802320144385, 5.527823945019422, 5.562932125385505]",4.866045951843262,2025-04-18_11-54-26
