layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,f_sigma,time
V,B,49,5.355997388180863,True,1,200.03702417583824,0.86994743,1134.0,2294.2,X1134.0 Y2294.2,0.5307201139329221,2025-01-22_15-21-38
V,B,48,5.403547753044225,True,1,205.25382628401996,0.8750433,1134.0,2300.0,X1134.0 Y2300.0,1.105692521777383,2025-01-22_15-21-41
V,B,47,4.981086113908119,True,1,201.36340169427336,0.87407726,1134.0,2305.5,X1134.0 Y2305.5,0.25265062347022066,2025-01-22_15-21-44
V,B,46,5.19077410722334,True,1,210.187358077828,0.8455292,1134.0,2310.9,X1134.0 Y2310.9,1.0903345083714089,2025-01-22_15-21-47
V,B,45,5.090255783796048,True,1,212.88820601432982,0.86047953,1134.0,2316.6,X1134.0 Y2316.6,1.6078919586679683,2025-01-22_15-21-49
V,B,44,5.0433225242840605,True,1,216.90057682583478,0.83038074,1134.0,2322.4,X1134.0 Y2322.4,1.086258442203386,2025-01-22_15-21-52
V,B,43,5.092926819897904,True,1,223.1732608121791,0.90772265,1134.0,2328.1,X1134.0 Y2328.1,1.8559666166037234,2025-01-22_15-21-54
V,B,42,4.660393369313079,True,1,218.76730356633257,0.8839952,1134.0,2333.9,X1134.0 Y2333.9,0.21793996116643888,2025-01-22_15-21-56
V,B,41,4.849147818976995,True,1,228.7552725946424,0.9057061,1134.0,2339.7,X1134.0 Y2339.7,0.13389422280414498,2025-01-22_15-21-58
V,B,40,4.895411275422165,True,1,232.46388822222193,0.87987864,1134.0,2345.4,X1134.0 Y2345.4,0.2033183381084575,2025-01-22_15-22-01
V,B,39,4.876302037665692,True,1,238.24356747882516,0.8988241,1134.0,2351.2,X1134.0 Y2351.2,0.66182854985383,2025-01-22_15-22-03
V,B,38,5.049394980449,True,1,249.12894059590027,0.8409701,1134.0,2356.8,X1134.0 Y2356.8,2.4224811499718735,2025-01-22_15-22-05
V,B,37,4.9828777098405075,True,1,254.50977064584757,0.8780412,1134.0,2362.4,X1134.0 Y2362.4,1.104864257707523,2025-01-22_15-22-07
V,B,36,5.125825817269302,True,1,265.6784926802393,0.8892096,1134.0,2368.1,X1134.0 Y2368.1,2.8431407042638406,2025-01-22_15-22-10
V,B,35,5.007932151309049,True,1,270.51098390397874,0.8799681,1134.0,2373.7,X1134.0 Y2373.7,0.47535520938196396,2025-01-22_15-22-12
V,B,34,4.797730555377505,True,1,272.9911630194331,0.8858597,1134.0,2379.4,X1134.0 Y2379.4,0.2623216829514983,2025-01-22_15-22-13
V,B,33,4.963098109370902,True,1,286.5501695564602,0.9110551,1134.0,2385.2,X1134.0 Y2385.2,2.1395090931331224,2025-01-22_15-22-15
V,B,32,4.930953598675574,True,1,294.9761235002441,0.93860024,1134.0,2391.0,X1134.0 Y2391.0,0.06576266677026252,2025-01-22_15-22-17
V,B,31,5.247329839450961,True,1,314.70311327662375,0.8782607,1134.0,2396.8,X1134.0 Y2396.8,0.04972352355217045,2025-01-22_15-22-19
V,B,30,4.972516269991996,True,1,317.2043244708035,0.8930733,1134.0,2402.2,X1134.0 Y2402.2,0.16538480843136336,2025-01-22_15-22-21
V,B,29,5.0590385633921775,True,1,331.70308560951713,0.84293056,1134.0,2407.9,X1134.0 Y2407.9,4.395463187808169,2025-01-22_15-22-23
V,B,28,4.989611754135694,True,1,341.9791504747711,0.8197786,1134.0,2413.7,X1134.0 Y2413.7,0.5151209468311808,2025-01-22_15-22-25
V,B,27,4.795927741916004,True,1,348.5660638947724,0.8930826,1134.0,2419.5,X1134.0 Y2419.5,0.1052695119815217,2025-01-22_15-22-27
V,B,26,4.799022768400507,True,1,363.0702349165048,0.86463135,1126.0,2419.5,X1126.0 Y2419.5,1.8392072838196942,2025-01-22_15-22-29
V,B,25,4.823445102407044,True,1,379.66352232809624,0.85943514,1118.0,2419.5,X1118.0 Y2419.5,4.8033151688296,2025-01-22_15-22-31
V,B,24,4.831682175698061,True,1,397.0827715738805,0.8206401,1110.0,2419.5,X1110.0 Y2419.5,0.8767084249108797,2025-01-22_15-22-33
V,B,23,4.433388046602474,True,1,398.2825713740119,0.87370205,1102.0,2419.5,X1102.0 Y2419.5,0.08592150018354625,2025-01-22_15-22-35
V,B,22,4.443968008649238,True,1,418.4709410874435,0.8823114,1094.0,2419.5,X1094.0 Y2419.5,0.2122532715237843,2025-01-22_15-22-37
V,B,21,4.54282796698792,True,1,445.1046487718267,0.89146715,1086.0,2419.5,X1086.0 Y2419.5,2.9134198585712325,2025-01-22_15-22-39
V,B,20,4.464002899913921,True,1,465.43244659648633,0.8892708,1078.0,2419.5,X1078.0 Y2419.5,4.17548689684759,2025-01-22_15-22-41
V,B,19,4.393570494953182,True,1,488.5485870815338,0.9033556,1070.0,2419.5,X1070.0 Y2419.5,0.6713439899887762,2025-01-22_15-22-43
V,B,18,4.255913992627138,True,1,510.4646569064067,0.81617284,1062.0,2419.5,X1062.0 Y2419.5,3.0832621707001153,2025-01-22_15-22-45
V,B,17,4.363314238733023,True,1,550.807849287679,0.8341515,1054.0,2419.5,X1054.0 Y2419.5,0.963667964557666,2025-01-22_15-22-47
V,B,16,4.399831365719587,True,1,591.5716322568762,0.85665077,1046.0,2419.5,X1046.0 Y2419.5,2.160771990108656,2025-01-22_15-22-49
V,B,1099,8.745388975660681,True,5,232.78871412109055,0.72977805,6709.7,275.8,X6709.7 Y275.8,0.644452133694826,2025-01-22_15-32-37
V,B,1099,3.4013442566950567,True,5,145.17694426675354,0.72617316,6709.7,275.8,X6709.7 Y275.8,48.62505394210137,2025-01-22_15-32-53
V,B,1095,2.3772290460637757,True,5,112.72637943918623,0.7978822,6677.7,275.8,X6677.7 Y275.8,2.6544788072993306,2025-01-22_15-32-59
V,B,1099,8.691358398880444,True,5,232.06849483731133,0.7209971,6709.7,275.8,X6709.7 Y275.8,1.5281950868795098,2025-01-22_15-33-17
V,B,1099,2.495627277721906,True,5,124.35470396372324,0.7630291,6709.7,275.6,X6709.7 Y275.6,2.7905156007676846,2025-01-22_15-33-38
V,B,1095,2.9316898614588363,True,5,125.18406704834184,0.7233159,6677.7,275.4,X6677.7 Y275.4,0.3605402410294818,2025-01-22_15-33-55
V,B,1099,2.624042514380329,True,5,127.51397656772683,0.74827355,6709.7,275.8,X6709.7 Y275.8,12.552815529605182,2025-01-22_15-34-19
V,B,1095,3.0682275052991006,True,5,128.06599377623968,0.7344892,6677.7,275.8,X6677.7 Y275.8,4.873576669107198,2025-01-22_15-34-31
V,B,1098,6.011676185789519,True,5,189.3668617156184,0.78471446,6701.7,275.8,X6701.7 Y275.8,0.738079377230091,2025-01-22_15-34-33
V,B,871,5.188702037478094,True,4,77.2924354366131,0.79015267,4879.2,274.0,X4879.2 Y274.0,0.8208757631962773,2025-01-22_15-34-49
V,B,744,5.408167020122166,True,3,96.06169165086153,0.7551028,3868.3,277.0,X3868.3 Y277.0,6.8530930602754605,2025-01-22_15-34-57
V,B,747,5.281871678566433,True,3,97.87422788776239,0.82919973,3887.6,274.1,X3887.6 Y274.1,0.5501109571010828,2025-01-22_15-35-10
V,B,740,5.367883740865356,True,3,92.01083137216716,0.7535865,3837.2,276.7,X3837.2 Y276.7,0.6880322877234041,2025-01-22_15-35-20
V,B,525,2.199974297940687,True,1,269.5025157661817,0.72842306,2125.2,275.6,X2125.2 Y275.6,5.979734395335647,2025-01-22_15-35-42
V,B,520,2.9399605878680597,True,1,255.18342256630044,0.7182455,2085.2,276.8,X2085.2 Y276.8,1.1879243933862167,2025-01-22_15-35-58
V,B,461,7.7655780736959885,True,1,132.3667650330926,0.74175256,1613.3,273.4,X1613.3 Y273.4,8.5516307125244,2025-01-22_15-36-25
V,B,440,8.61549963240949,True,1,112.23719947312081,0.7731513,1445.3,276.4,X1445.3 Y276.4,2.503423170223517,2025-01-22_15-38-27
V,B,439,0.8353213757219997,True,1,34.62488473033078,0.7188326,1437.3,273.5,X1437.3 Y273.5,6.481257127363638,2025-01-22_15-39-04
V,B,426,3.986242830941498,True,1,67.55473778523911,0.7783437,1333.3,273.2,X1333.3 Y273.2,0.8757550326882364,2025-01-22_15-40-03
V,B,85,4.460506294465662,True,1,103.95988389235903,0.8319031,1134.0,2093.0,X1134.0 Y2093.0,18.319449075173676,2025-01-22_15-40-22
V,B,86,4.479355861419024,True,1,102.95470344705352,0.82487524,1134.0,2087.2,X1134.0 Y2087.2,0.1963297354072982,2025-01-22_15-40-30
V,B,426,4.7588377900662415,True,1,73.81156061935887,0.75984997,1333.3,273.7,X1333.3 Y273.7,0.3571177767950105,2025-01-22_15-47-44
V,B,438,5.948271827772938,True,1,91.55861989919089,0.85500014,1429.3,278.3,X1429.3 Y278.3,0.10412183965555197,2025-01-22_15-49-32
V,B,439,5.653917293295205,True,1,90.08163588052757,0.8694624,1417.8,264.2,X1417.8 Y264.2,0.3080890059542227,2025-01-22_15-49-35
V,B,440,4.331778432040987,True,1,79.58472224161018,0.7763659,1417.8,258.4,X1417.8 Y258.4,0.1533119425288053,2025-01-22_15-49-38
V,B,441,4.549311306072624,True,1,82.31916838664655,0.7334242,1417.8,252.6,X1417.8 Y252.6,0.1648337394737938,2025-01-22_15-49-41
V,B,442,5.832447619998412,True,1,94.09458375509082,0.8559967,1417.8,246.8,X1417.8 Y246.8,0.10157110038670125,2025-01-22_15-49-43
V,B,461,6.838012062966841,True,1,124.21012281428008,0.8208826,1613.3,272.7,X1613.3 Y272.7,1.2046506165766606,2025-01-22_15-51-51
V,B,462,5.7937369551010605,True,1,115.67422815137256,0.7612633,1609.5,264.2,X1609.5 Y264.2,0.6848556345785666,2025-01-22_15-51-53
V,B,463,5.940931473102961,True,1,118.52485459378505,0.88314813,1609.5,258.5,X1609.5 Y258.5,0.03225768426721634,2025-01-22_15-51-55
V,B,520,3.167167025202978,True,1,264.8604955764903,0.73814857,2085.2,276.0,X2085.2 Y276.0,5.7545886771496635,2025-01-22_15-53-54
V,B,520,5.226732604343132,True,1,340.24899022355424,0.7834279,2085.2,273.4,X2085.2 Y273.4,1.7318288846905723,2025-01-22_15-54-42
V,B,521,5.517037708799549,True,1,362.7492012221656,0.8722635,2080.5,264.2,X2080.5 Y264.2,2.8552155504063186,2025-01-22_15-54-45
V,B,522,5.3400999029526375,True,1,370.7198423076168,0.9107651,2080.5,258.4,X2080.5 Y258.4,1.0352383749434493,2025-01-22_15-54-47
V,B,523,5.449755078798108,True,1,389.7706990156643,0.8479329,2080.5,252.6,X2080.5 Y252.6,2.0938424065237755,2025-01-22_15-54-49
V,B,524,5.351011666197008,True,1,402.4610776523585,0.86435777,2080.5,246.8,X2080.5 Y246.8,2.2431132315040485,2025-01-22_15-54-51
V,B,525,5.26542503999353,True,1,416.93728812901094,0.8789892,2080.5,241.0,X2080.5 Y241.0,0.7964845093237093,2025-01-22_15-54-54
V,B,526,5.417675537356778,True,1,442.3441530969184,0.9117561,2080.5,235.3,X2080.5 Y235.3,0.5991386994925353,2025-01-22_15-54-56
V,B,742,5.368853194807368,True,3,93.82920165538246,0.8400888,3850.5,273.9,X3850.5 Y273.9,0.06799635597533855,2025-01-22_15-57-52
V,B,743,5.364394513630614,True,3,94.71706933390598,0.84317183,3845.1,264.2,X3845.1 Y264.2,0.21516825837576425,2025-01-22_15-57-54
V,B,744,5.1543537956543775,True,3,93.78044630639957,0.792836,3845.1,258.5,X3845.1 Y258.5,0.7368731154798629,2025-01-22_15-57-56
V,B,1095,3.3914939736907526,True,5,134.6435548520081,0.8498919,6677.7,274.6,X6677.7 Y274.6,0.6494869072252973,2025-01-22_16-00-16
V,B,1096,5.523569272495874,True,5,174.9528469258303,0.8485867,6671.3,264.2,X6671.3 Y264.2,2.7073418374623537,2025-01-22_16-00-19
V,B,1097,5.3611832404587805,True,5,175.51924979872638,0.8594607,6671.3,258.5,X6671.3 Y258.5,0.13289611880388655,2025-01-22_16-00-21
V,B,1098,6.079965512415989,True,5,190.43937608950242,0.86274505,6671.3,252.7,X6671.3 Y252.7,0.148044748931199,2025-01-22_16-00-23
V,B,1099,3.743955238585408,True,5,152.3132482102698,0.86196136,6671.3,246.9,X6671.3 Y246.9,0.3067439410724902,2025-01-22_16-00-24
V,B,1100,5.508249791471978,True,5,188.3301212982735,0.8430942,6671.3,241.1,X6671.3 Y241.1,0.11987900601637923,2025-01-22_16-00-27
V,B,1101,5.387238120673936,True,5,189.97114381900582,0.7886863,6671.3,235.4,X6671.3 Y235.4,2.3097262216016587,2025-01-22_16-00-29
V,B,1102,5.296042334968356,True,5,192.1568323608703,0.8496164,6671.3,229.6,X6671.3 Y229.6,0.4678250028906153,2025-01-22_16-00-30
V,B,1103,5.561602237459434,True,5,201.0128102447582,0.91182446,6671.3,223.8,X6671.3 Y223.8,0.15847664831865563,2025-01-22_16-00-32
V,B,1104,5.463649437688809,True,5,203.42471054748424,0.85311085,6679.3,223.8,X6679.3 Y223.8,1.172833188900263,2025-01-22_16-00-35
V,B,1105,5.5779003659206055,True,5,210.00204038734017,0.84134567,6687.3,223.8,X6687.3 Y223.8,0.17400714378262971,2025-01-22_16-00-36
V,B,1106,5.3484137566597525,True,5,210.15214255870683,0.8234927,6695.3,223.8,X6695.3 Y223.8,0.34697045755851624,2025-01-22_16-00-38
V,B,1107,5.300302775983948,True,5,213.9507474131015,0.9031272,6703.3,223.8,X6703.3 Y223.8,0.183402977717819,2025-01-22_16-00-40
V,B,1108,5.211801184666812,True,5,217.03075407939346,0.8755891,6711.3,223.8,X6711.3 Y223.8,0.6133766034502269,2025-01-22_16-00-42
V,B,1109,5.395949387270137,True,5,226.0781775605257,0.86767006,6719.3,223.8,X6719.3 Y223.8,0.4340735213694386,2025-01-22_16-00-44
V,B,1093,5.542716172299788,True,5,166.22452445882257,0.82526076,6653.7,275.3,X6653.7 Y275.3,1.8919583653407819,2025-01-22_16-01-55
V,B,1094,5.525342603918184,True,5,168.87441986998292,0.84852284,6646.3,264.2,X6646.3 Y264.2,1.6279692232981646,2025-01-22_16-01-57
V,B,1095,5.257782066776918,True,5,167.6452816856398,0.866275,6646.3,258.4,X6646.3 Y258.4,0.2686254596532255,2025-01-22_16-02-00
V,B,1096,3.256012942334274,True,5,134.3241721651511,0.821135,6646.3,252.6,X6646.3 Y252.6,0.5000027338124949,2025-01-22_16-02-01
V,B,1097,5.2484397909688,True,5,173.66389529555565,0.8491039,6646.3,246.8,X6646.3 Y246.8,0.13567883698713373,2025-01-22_16-02-04
V,B,1098,5.231238585994963,True,5,176.64789067283996,0.860454,6646.3,241.0,X6646.3 Y241.0,0.7167713196241854,2025-01-22_16-02-05
V,B,1099,5.852417732428653,True,5,190.4320377927407,0.88493395,6646.3,235.3,X6646.3 Y235.3,0.21032853497850842,2025-01-22_16-02-07
V,B,1100,3.8342800117632763,True,5,157.1284714037517,0.8303614,6646.3,229.5,X6646.3 Y229.5,36.2236596206064,2025-01-22_16-02-09
V,B,1095,3.3893934029282264,True,5,134.6018516787316,0.8332076,6677.7,275.8,X6677.7 Y275.8,0.1591248024284816,2025-01-22_16-02-38
V,B,1099,3.7552132612130404,True,5,152.5420782530468,0.83380854,6709.7,275.8,X6709.7 Y275.8,0.43549491643025395,2025-01-22_16-03-07
V,B,8,2.357734538230531,True,1,988.4509283854716,0.82285863,1088.0,195.0,X1088.0 Y195.0,1.7571196361500747,2025-01-22_16-14-15
V,B,9,0.31388878607106835,True,1,310.8269977523366,0.89266866,1192.3,264.3,X1192.3 Y264.3,0.17861344139418697,2025-01-22_16-14-19
V,B,10,0.43322290614020564,True,1,320.83415060282135,0.8349222,1192.3,258.5,X1192.3 Y258.5,0.7539000052507103,2025-01-22_16-14-24
V,B,8,2.3585573255728507,True,1,988.6233850292987,0.7921057,1088.0,195.0,X1088.0 Y195.0,0.8446878822468481,2025-01-22_16-15-29
V,B,9,0.31333865821675316,True,1,310.55449745159063,0.88281435,1192.3,264.2,X1192.3 Y264.2,0.25610826588612895,2025-01-22_16-15-34
V,B,10,0.4314813480764974,True,1,320.1886238180907,0.89553714,1192.3,258.4,X1192.3 Y258.4,4.537881848991729,2025-01-22_16-15-37
V,A,8,2.3661841261967376,True,1,990.2205367510223,0.85990226,1088.0,195.0,X1088.0 Y195.0,3.4649461627115823,2025-01-22_16-16-50
V,A,9,2.9144664418764354,True,1,947.1316792386738,0.7464713,1096.0,195.0,X1096.0 Y195.0,1.9073172651342476,2025-01-22_16-17-03
V,A,10,2.8961069423307,True,1,829.5301613711883,0.8671309,1104.0,195.0,X1104.0 Y195.0,1.3847076536520655,2025-01-22_16-17-07
V,A,11,8.291480042531148,True,1,1251.649114596319,0.8541153,1112.0,195.0,X1112.0 Y195.0,2.196216785289386,2025-01-22_16-17-30
V,A,12,8.016168627016466,True,1,1110.4809015467267,0.891232,1120.0,195.0,X1120.0 Y195.0,0.46367317293503774,2025-01-22_16-17-32
V,A,13,7.058647368601555,True,1,949.3210085469477,0.7694261,1128.0,195.0,X1128.0 Y195.0,3.8158420664232935,2025-01-22_16-17-37
V,A,14,7.249431917827357,True,1,883.4494961795269,0.84355515,1136.0,195.0,X1136.0 Y195.0,0.18640297213955528,2025-01-22_16-17-39
V,A,15,6.812803461493737,True,1,791.7347980363661,0.847022,1144.0,195.0,X1144.0 Y195.0,2.4875949474381547,2025-01-22_16-17-41
V,A,16,7.882848981794361,True,1,791.8281325540642,0.8435324,1152.0,195.0,X1152.0 Y195.0,3.000752792509548,2025-01-22_16-17-44
V,A,17,6.964254194907381,True,1,695.8717117655536,0.86708057,1160.0,195.0,X1160.0 Y195.0,0.900941601019413,2025-01-22_16-17-50
V,A,18,7.244887606460919,True,1,666.0166448062112,0.8806307,1168.0,195.0,X1168.0 Y195.0,1.2053770912549955,2025-01-22_16-17-53
V,A,19,6.907353659624603,True,1,612.5687087638732,0.8674707,1176.0,195.0,X1176.0 Y195.0,0.683145049693847,2025-01-22_16-17-55
V,A,20,6.699732469676197,True,1,570.194668719869,0.8277434,1184.0,195.0,X1184.0 Y195.0,0.9385309916684402,2025-01-22_16-17-58
V,A,21,7.439108212716188,True,1,569.5861531441554,0.87613314,1192.0,195.0,X1192.0 Y195.0,0.3703989076191336,2025-01-22_16-18-01
V,A,22,6.078667152103365,True,1,489.4226063584077,0.8790914,1200.0,195.0,X1200.0 Y195.0,0.5511571477417554,2025-01-22_16-18-03
V,A,23,5.8268572136207535,True,1,456.60495207501947,0.87926567,1208.0,195.0,X1208.0 Y195.0,0.7040433986721866,2025-01-22_16-18-05
V,A,24,6.0402323458362615,True,1,443.9751752762557,0.8907371,1216.0,195.0,X1216.0 Y195.0,0.3361095056203369,2025-01-22_16-18-07
V,A,25,5.747690057123974,True,1,414.44496992282274,0.8647907,1224.0,195.0,X1224.0 Y195.0,0.30764705729518405,2025-01-22_16-18-09
V,A,26,5.049853824078456,True,1,372.43770729728567,0.93401533,1232.0,195.0,X1232.0 Y195.0,0.32082816572221845,2025-01-22_16-18-11
V,A,27,5.746286377263557,True,1,381.54205961173454,0.79820323,1240.0,195.0,X1240.0 Y195.0,1.6939532821155874,2025-01-22_16-18-14
V,A,28,5.9924267264594935,True,1,374.77241580786927,0.87081015,1135.7,275.8,X1135.7 Y275.8,0.3736866843836963,2025-01-22_16-18-18
V,A,29,5.9219344609933655,True,1,358.8783957497509,0.8561043,1143.8,275.8,X1143.8 Y275.8,0.8122439295059525,2025-01-22_16-18-20
V,A,30,6.248915527769585,True,1,355.59309573413884,0.88468045,1151.9,275.8,X1151.9 Y275.8,2.1302483137642083,2025-01-22_16-18-22
V,A,31,5.8154123747571225,True,1,331.3005183271529,0.8923717,1160.0,275.7,X1160.0 Y275.7,1.0084796946193426,2025-01-22_16-18-24
V,A,32,5.8323286708960715,True,1,320.80594000031175,0.91300845,1168.0,275.7,X1168.0 Y275.7,1.086680817550669,2025-01-22_16-18-26
V,A,33,5.799857169447586,True,1,309.7653873890148,0.8600871,1176.0,275.7,X1176.0 Y275.7,1.0639492278646228,2025-01-22_16-18-28
V,A,34,5.861449971626401,True,1,301.7402133274794,0.8901443,1184.0,275.7,X1184.0 Y275.7,0.5374250987024172,2025-01-22_16-18-30
V,A,35,5.875145291061892,True,1,292.9982263624965,0.91773975,1192.0,275.7,X1192.0 Y275.7,0.49479223969061176,2025-01-22_16-18-32
V,A,36,5.6834063045872805,True,1,279.75562585904675,0.8249826,1200.0,275.7,X1200.0 Y275.7,0.2990404779881314,2025-01-22_16-18-35
V,A,37,5.678259591023624,True,1,271.68894460762937,0.8698013,1208.0,275.7,X1208.0 Y275.7,0.27667313271128974,2025-01-22_16-18-36
V,A,38,5.435867541392344,True,1,258.4871403608391,0.8367746,1216.0,275.7,X1216.0 Y275.7,0.44834955241036223,2025-01-22_16-18-38
V,A,39,5.157919431371563,True,1,245.0265593096595,0.869973,1224.0,275.7,X1224.0 Y275.7,0.10979432146464965,2025-01-22_16-18-40
V,A,40,5.219089307966437,True,1,240.02599016087933,0.8765977,1232.0,275.7,X1232.0 Y275.7,0.6820601612195982,2025-01-22_16-18-42
V,A,41,3.0640389385338436,True,1,181.83837490248155,0.8576322,1240.0,275.7,X1240.0 Y275.7,0.052348190149584854,2025-01-22_16-18-44
V,A,42,5.7336939453222655,True,1,242.6545167987706,0.86393124,1248.0,275.7,X1248.0 Y275.7,0.39242765832103166,2025-01-22_16-18-46
V,A,43,5.650593921629768,True,1,235.07448322888916,0.8873671,1256.0,275.7,X1256.0 Y275.7,0.1596287181319605,2025-01-22_16-18-48
V,A,44,5.509631795313232,True,1,226.7063181807743,0.90081954,1264.0,275.7,X1264.0 Y275.7,0.3018750057392026,2025-01-22_16-18-50
V,A,45,5.886436958098484,True,1,228.93281465579562,0.8888029,1272.0,275.7,X1272.0 Y275.7,0.06560893405398432,2025-01-22_16-18-52
V,A,46,5.746766758454091,True,1,221.15782597959264,0.8902931,1280.0,275.7,X1280.0 Y275.7,0.21460670474013818,2025-01-22_16-18-54
V,A,47,5.861387848513306,True,1,218.43324826992298,0.8793409,1288.0,275.7,X1288.0 Y275.7,0.14726529888121756,2025-01-22_16-18-56
V,A,48,5.8153768231299665,True,1,212.93188344735916,0.8877633,1296.0,275.7,X1296.0 Y275.7,0.20077289181814104,2025-01-22_16-18-58
V,A,49,5.761939584085656,True,1,207.4791963082108,0.8464671,1304.0,275.7,X1304.0 Y275.7,0.5829246542576377,2025-01-22_16-19-00
V,A,50,6.014201868466811,True,1,207.6355428110868,0.84985894,1312.0,275.7,X1312.0 Y275.7,1.1070852836494864,2025-01-22_16-19-02
V,A,51,5.808702540583225,True,1,199.92529323109375,0.86767304,1320.0,275.7,X1320.0 Y275.7,3.418459089483979,2025-01-22_16-19-04
V,A,52,5.892962530830743,True,1,197.41296984735337,0.88963264,1328.0,275.7,X1328.0 Y275.7,0.08246627941368462,2025-01-22_16-19-06
V,A,53,5.743340980549211,True,1,191.09712576860008,0.8623956,1336.0,275.7,X1336.0 Y275.7,0.5850700126179699,2025-01-22_16-19-08
V,A,54,5.779379326061734,True,1,188.035586771358,0.83692896,1344.0,275.7,X1344.0 Y275.7,1.8303687048660977,2025-01-22_16-19-10
V,A,55,5.562765117343411,True,1,181.0560164910432,0.88458925,1352.0,275.7,X1352.0 Y275.7,0.06631573394784379,2025-01-22_16-19-11
V,A,56,5.48688483651887,True,1,176.50923772778583,0.8374893,1360.0,275.7,X1360.0 Y275.7,0.6302659288245935,2025-01-22_16-19-13
V,A,57,5.212575110638012,True,1,168.96385704316802,0.8950829,1368.0,275.7,X1368.0 Y275.7,0.24113855168716575,2025-01-22_16-19-16
V,A,58,5.096451320193045,True,1,164.10650226581186,0.8781247,1376.0,275.7,X1376.0 Y275.7,2.0895597383967743,2025-01-22_16-19-17
V,A,59,5.572436954387017,True,1,168.63662347425836,0.886557,1384.0,275.7,X1384.0 Y275.7,0.33697868317812,2025-01-22_16-19-19
V,A,60,5.293987434188241,True,1,161.55205205919876,0.8613881,1392.0,275.7,X1392.0 Y275.7,0.3286290227741886,2025-01-22_16-19-21
V,A,61,5.133569606061761,True,1,156.43142290416412,0.8455015,1400.0,275.7,X1400.0 Y275.7,0.03436499831616548,2025-01-22_16-19-23
V,A,62,5.385387434028003,True,1,157.56660294189052,0.8356097,1408.0,275.7,X1408.0 Y275.7,0.5053431531439795,2025-01-22_16-19-25
V,A,63,5.555362716664566,True,1,157.45055194860612,0.8663396,1416.0,275.7,X1416.0 Y275.7,0.051951366093125444,2025-01-22_16-19-27
V,A,64,5.536306397866707,True,1,154.6582547497807,0.8294545,1424.0,275.7,X1424.0 Y275.7,0.3852123891740722,2025-01-22_16-19-29
V,A,65,5.576180435808402,True,1,152.78743209281726,0.8131432,1432.0,275.7,X1432.0 Y275.7,0.25812702531406434,2025-01-22_16-19-31
V,A,66,5.646578371489293,True,1,151.35823008617066,0.86607665,1440.0,275.7,X1440.0 Y275.7,1.5242982070057025,2025-01-22_16-19-33
V,A,67,5.834436772378393,True,1,151.5232057436769,0.86058825,1448.0,275.7,X1448.0 Y275.7,0.23046190004060893,2025-01-22_16-19-35
V,A,68,5.289731024347626,True,1,142.1007704571234,0.87660533,1456.0,275.7,X1456.0 Y275.7,1.5813732738738135,2025-01-22_16-19-37
V,A,69,5.434720156941077,True,1,141.91626581496027,0.83880746,1464.0,275.7,X1464.0 Y275.7,0.3073928409037384,2025-01-22_16-19-39
V,A,70,5.892452936698551,True,1,145.60803319611296,0.88646454,1472.0,275.7,X1472.0 Y275.7,1.2382844522689884,2025-01-22_16-19-41
V,A,71,5.694703395360643,True,1,141.09868362708804,0.85353196,1480.0,275.7,X1480.0 Y275.7,0.5995407305626702,2025-01-22_16-19-43
V,A,72,5.6303857614789665,True,1,138.30340152357687,0.91129917,1488.0,275.7,X1488.0 Y275.7,0.4614097565589554,2025-01-22_16-19-45
V,A,73,5.752599454147899,True,1,137.85474083070554,0.86636966,1496.0,275.7,X1496.0 Y275.7,0.5264857046351922,2025-01-22_16-19-47
V,A,74,5.612202823322641,True,1,134.27811971303854,0.8596991,1504.0,275.7,X1504.0 Y275.7,1.012355194214101,2025-01-22_16-19-49
V,A,75,5.612054171935936,True,1,132.46204640219358,0.8667628,1512.0,275.7,X1512.0 Y275.7,0.5012259078562727,2025-01-22_16-19-51
V,A,76,5.514689893131228,True,1,129.5398112461803,0.8674336,1520.0,275.7,X1520.0 Y275.7,0.16957747433361556,2025-01-22_16-19-52
V,A,77,5.577180317778381,True,1,128.5407974799641,0.7993517,1528.0,275.7,X1528.0 Y275.7,0.21505690407917322,2025-01-22_16-19-54
V,A,78,5.458618978076654,True,1,125.51631354221554,0.8054126,1536.0,275.7,X1536.0 Y275.7,1.139005883842232,2025-01-22_16-19-56
V,A,79,5.492624680168895,True,1,124.27686610390872,0.8549192,1544.0,275.7,X1544.0 Y275.7,0.28259716061014306,2025-01-22_16-19-58
V,A,80,5.372060344297542,True,1,121.3503851151179,0.84398675,1552.0,275.7,X1552.0 Y275.7,0.15547589611534893,2025-01-22_16-20-00
V,A,81,5.472226772260013,True,1,120.93090575593232,0.89206684,1560.0,275.7,X1560.0 Y275.7,0.18857065995075772,2025-01-22_16-20-02
V,A,82,5.595129409585064,True,1,120.77268336481018,0.85454816,1568.0,275.7,X1568.0 Y275.7,0.7326499873239958,2025-01-22_16-20-04
V,A,83,5.379364462628575,True,1,116.96330361729422,0.8649774,1576.0,275.7,X1576.0 Y275.7,1.0769030638706956,2025-01-22_16-20-06
V,A,84,5.182291397132024,True,1,113.41871438623521,0.8119417,1584.0,275.7,X1584.0 Y275.7,0.33954299061859305,2025-01-22_16-20-08
V,A,85,5.430847985658699,True,1,114.71165110598264,0.83139527,1592.0,275.7,X1592.0 Y275.7,0.9127044148561736,2025-01-22_16-20-10
