layer,side,wire_number,tension
U,B,842,6.400180704079618
U,B,843,6.307693956799533
U,B,844,6.233891814346994
U,B,845,6.345372245830189
U,B,846,6.385084975967287
U,B,847,7.182202243890794
U,B,848,6.420808035538259
U,B,849,5.891758317287936
U,B,850,6.346149694091108
U,B,851,6.4209086330374525
U,B,852,6.322342091744883
U,B,853,6.39116389488393
U,B,854,6.215693939059505
U,B,855,3.82867688451036
U,B,856,6.519695634836847
U,B,857,5.907183768798039
U,B,858,6.389730918343194
U,B,859,6.384907119323614
U,B,860,6.383524061424051
U,B,861,6.579882040613319
U,B,862,6.395240713063503
U,B,863,6.393406637193668
U,B,864,6.397289757373451
U,B,865,6.288727682752282
U,B,866,6.494137044579101
U,B,867,6.547228765105918
U,B,868,6.337986512938936
U,B,869,6.39067167104476
U,B,870,6.340707466990831
U,B,871,6.344371506069648
U,B,872,6.232457328645871
U,B,873,6.517768272896896
U,B,874,6.576354378933218
U,B,875,6.558460811915404
U,B,876,6.4287749682837925
U,B,877,6.44965014450784
U,B,878,6.169722926961947
U,B,879,6.198714492939356
U,B,880,6.314780852806059
U,B,881,6.292641694326155
U,B,882,6.172252043751309
U,B,883,6.360132129643251
U,B,884,6.377725076217646
U,B,885,6.374426331788395
U,B,886,6.388488653766433
U,B,887,6.420983956821133
U,B,888,6.465808058954049
U,B,889,6.595700375858294
U,B,890,6.175829745890554
U,B,891,6.366692937537578
U,B,892,6.466932981616733
U,B,893,6.461028187670327
U,B,894,6.454671858618498
U,B,895,6.384286726634651
U,B,896,6.3588696353230905
U,B,897,6.336799072334233
U,B,898,6.438809888502589
U,B,899,6.448815932596111
U,B,900,6.476218405466593
U,B,901,6.437296146182272
U,B,902,6.533388894649827
U,B,903,6.395514723804719
U,B,904,6.498517830235221
U,B,905,6.387734818061031
U,B,906,6.385090336950336
U,B,907,6.2667674922954895
U,B,908,6.346497627413922
U,B,909,6.41370312357052
U,B,910,6.4288158532514
U,B,911,6.321424827057476
U,B,912,6.21049213129537
U,B,913,6.365961792480333
U,B,914,6.470326856105651
U,B,915,6.399369004386571
U,B,916,6.301955995924751
U,B,917,6.225383569355883
U,B,918,6.333488543958065
U,B,919,6.442376209812161
U,B,920,6.467108083011501
U,B,921,6.351493171252916
U,B,922,6.242598424375574
U,B,923,6.383957324506149
U,B,924,6.271359867781311
U,B,925,6.376868130320505
U,B,926,6.268315405146886
U,B,927,6.369897169866891
U,B,928,6.452446949072586
U,B,929,6.4506270106301065
U,B,930,6.482707043385768
U,B,931,6.496296994514244
U,B,932,6.395572928863046
U,B,933,6.062749386053612
U,B,934,6.451778200870464
U,B,935,6.524794852203476
U,B,936,6.3880401277057794
U,B,937,6.345983739705071
U,B,938,6.302868565042497
U,B,939,6.268650210508411
U,B,940,6.282689270478629
U,B,941,6.352208572767088
U,B,942,6.359263870599343
U,B,943,6.416840341856165
U,B,944,6.449023026328589
U,B,945,6.39049157030637
U,B,946,6.294670263912068
U,B,947,6.263069976676987
U,B,948,6.549642159396267
U,B,949,6.434076910219513
U,B,950,6.3096274348223975
U,B,951,6.236431227937756
U,B,952,6.330826007929637
U,B,953,6.391739127379799
U,B,954,6.504170655899381
U,B,955,6.547368140094253
U,B,956,6.470141678138677
U,B,957,6.601013085579775
U,B,958,6.494887662819192
U,B,959,6.274100765959783
U,B,960,6.267625915437506
U,B,961,6.3312677249457225
U,B,962,6.396992412621632
U,B,963,6.328665031875871
U,B,964,6.293397524059385
U,B,965,6.24190800447812
U,B,966,6.365866843997349
U,B,967,6.736547130103979
U,B,968,6.327224751655977
U,B,969,6.276180068137946
U,B,970,6.171737653613443
U,B,971,6.514618839419877
U,B,972,6.611537993198625
U,B,973,6.348514812588234
U,B,974,6.069381396529951
U,B,975,6.505051347566485
U,B,976,6.284522431145504
U,B,977,6.561058298976753
U,B,978,6.076472690441535
U,B,979,6.312036406005867
U,B,980,6.453685384570014
U,B,981,6.26541323189617
U,B,982,6.33386026022305
U,B,983,6.631851260707568
U,B,984,6.536536603810728
U,B,985,6.430383198066049
U,B,986,6.5301897516325145
U,B,987,6.363989111827043
U,B,988,6.384759529264862
U,B,989,6.390045112206599
U,B,990,6.406278523478862
U,B,991,6.264474700350604
U,B,992,6.130222415113261
U,B,993,6.667473579585985
U,B,994,6.573766704299248
U,B,995,6.392584200853698
U,B,996,6.392038633657432
U,B,997,6.37511318342174
U,B,998,6.294802611226999
U,B,999,6.275930662646526
U,B,1000,6.460220753947261
U,B,1001,6.391860962711035
U,B,1002,6.820206906430438
U,B,1003,6.527383190544839
U,B,1004,6.317518725206744
U,B,1005,6.300792677616139
U,B,1006,6.389634751683271
U,B,1007,6.645667447026577
U,B,1008,6.412375556850187
U,B,1009,6.275166045628725
U,B,1010,6.271172919635255
U,B,1011,6.093432443689943
U,B,1012,6.009127236819695
U,B,1013,6.112347947545049
U,B,1014,6.171562386039621
U,B,1015,6.303520928289843
U,B,1016,6.325531030989373
U,B,1017,6.243700103614817
U,B,1018,6.228838362010199
U,B,1019,6.000060089711277
U,B,1020,5.951863598704874
U,B,1021,6.342060958583529
U,B,1022,5.925834518410216
U,B,1023,6.095206570072224
U,B,1024,6.10906352039633
U,B,1025,6.110591057594915
U,B,1026,6.150363847991348
U,B,1027,6.104728504776901
U,B,1028,5.9517589246803375
U,B,1029,5.7482621330798445
U,B,1030,5.834041619177948
U,B,1031,5.918943402773251
U,B,1032,5.853591277257667
U,B,1033,5.716515052986349
U,B,1034,5.8667980587355775
U,B,1035,5.755659939184139
U,B,1036,5.720892407359382
U,B,1037,5.839082344794768
U,B,1038,6.106799833794705
U,B,1039,5.875937995306037
U,B,1040,5.632523009388764
U,B,1041,5.946312306771679
U,B,1042,5.580241496621739
U,B,1043,5.66592482259206
U,B,1044,5.636121346756106
U,B,1045,5.854972716444706
U,B,1046,5.946989393151426
U,B,1047,6.27139043169234
U,B,1048,5.913305769493847
U,B,1049,5.715698372647769
U,B,1050,5.911298161657256
U,B,1051,5.871756539543306
U,B,1052,6.107293051930436
U,B,1053,5.92351567194783
U,B,1054,5.613403636119166
U,B,1055,5.810445335758696
U,B,1056,5.701343816352956
U,B,1057,5.7271363153304655
U,B,1058,5.812570829449029
U,B,1059,5.640328476048385
U,B,1060,6.165474959736913
U,B,1061,5.733605200118228
U,B,1062,6.127510870763405
U,B,1063,5.8851202128848525
U,B,1064,5.644712985392883
U,B,1065,5.985917971702929
U,B,1066,5.9083242954647375
U,B,1067,5.817222067606519
U,B,1068,5.929537044119322
U,B,1069,6.025687136323814
U,B,1070,5.6405420653357465
U,B,1071,5.866091079950015
U,B,1072,5.539184913187108
U,B,1073,5.812090634469042
U,B,1074,5.856994361120539
U,B,1075,6.012347179009819
U,B,1076,5.858041062879739
U,B,1077,6.0301300643545215
U,B,1078,6.046029929335691
U,B,1079,5.710000329472479
U,B,1080,6.237843441547767
U,B,1081,5.769312788898797
U,B,1082,5.863675536901651
U,B,1083,5.939411541175462
U,B,1084,5.948487558194099
U,B,1085,6.044637344105005
U,B,1086,5.671553322189108
U,B,1087,5.883977842336591
U,B,1088,5.725958433995966
U,B,1089,5.78593509498531
U,B,1090,5.611630427806012
U,B,1091,5.906900174327983
U,B,1092,5.731561192039241
U,B,1093,6.138359687052267
U,B,1094,5.936349235375622
U,B,1095,5.485859666565641
U,B,1096,6.187559586621053
U,B,1097,6.069568169347612
U,B,1098,5.757253782423475
U,B,1099,6.132930956035037
U,B,1100,6.051347276994774
U,B,1101,7.038875633893614
U,B,1102,6.052190206741268
U,B,1103,5.688423887816014
U,B,1104,6.526866427581201
U,B,1105,6.258353663072771
U,B,1106,5.407453579788671
U,B,1107,5.445131675159188
U,B,1108,6.316304436918046
U,B,1109,6.250445695030493
U,B,1110,5.203273916195246
U,B,1111,6.380661510963004
U,B,1112,6.417095966403661
U,B,1113,6.160693419851757
U,B,1114,6.291089766614666
U,B,1115,5.549461247502856
U,B,1116,3.647504269497441
U,B,1117,6.035978456144689
U,B,1118,6.166315158770448
U,B,1119,3.2404401735596275
U,B,1120,2.773216825649053
U,B,1121,6.209124327339928
U,B,1122,6.00112200334768
U,B,1123,6.048670481434044
U,B,1124,6.216947298986353
U,B,1125,5.560240226002197
U,B,1126,4.580245129291167
U,B,1127,5.695390519473237
U,B,1128,4.033544118252641
U,B,1129,5.433912399280092
U,B,1130,4.413424085948041
U,B,1131,3.5737257144428334
U,B,1132,3.460075119399827
U,B,1133,3.870361329371268
U,B,1134,3.849598079839681
U,B,1135,3.471976184320858
U,B,1136,1.86008284753208
U,B,1137,0.0
U,B,1138,0.0
U,B,1139,0.0
U,B,1140,0.0
U,B,1141,0.0
U,B,1142,0.0
U,B,1143,0.0
U,B,1144,0.0
U,B,1145,0.0
U,B,1146,0.0
U,B,1147,0.0
U,B,1148,0.0
U,B,1149,0.0
U,B,1150,0.0
U,B,1151,0.0
