wire_number,mu_A,mu_B,n_A,n_B
418,6.273145742658811,5.865426999180096,5,5
419,6.0702063342461665,5.901527472305119,5,5
420,6.159307940128214,5.9361026635190335,5,5
421,6.033039397056487,5.898052044601178,5,5
422,5.879213864944599,5.91195491172182,5,5
423,6.118488820161366,5.916413205035725,5,5
424,5.949892966996746,5.930067474156841,5,5
425,6.035189649056868,5.908870068717064,5,5
426,5.851999588273974,5.862068408750044,5,5
427,6.000537659759247,5.887151845179662,5,5
428,5.797987287818927,5.96376623201271,5,5
429,6.02025456530405,5.887424521227667,5,5
430,6.133007140629502,5.867692712858271,5,5
431,5.872263298727613,5.89378560175077,5,5
432,5.841279039489309,5.872475809931534,5,5
433,5.83792605869676,5.920947758134635,5,5
434,6.036630451654979,5.972463547800046,5,5
435,5.9237734991821736,5.953744877732947,5,5
436,6.135068619156936,5.967154845347759,5,5
437,5.913738974279895,5.96272819455489,5,5
438,6.034096275791707,5.914810636549095,5,5
439,5.892243212805231,5.919482306605829,5,5
440,6.010360424294118,5.934200961432085,5,5
441,5.87528504736646,6.0187715497394825,5,5
442,6.004890636437882,5.952291454820614,5,5
443,5.956290059740725,5.886441195960916,5,5
444,5.923065311831325,5.944339256932248,5,5
445,5.93796395539966,5.915106243157484,5,5
446,6.093383825254771,5.9876201450701325,5,5
447,5.879322572556912,5.95631580823768,5,5
448,5.695942667806801,5.8274022623735755,5,5
449,6.125675399992449,5.975210616637558,5,5
450,5.815511584273368,5.9876201450701325,5,5
451,5.9582311482316355,5.939563832976616,5,5
452,5.860692570838036,5.828303881713248,5,5
453,5.832336553399504,5.735975522344045,5,5
454,5.729925912555251,5.849862759989116,5,5
455,5.764439833202331,5.752843463152352,5,5
456,5.918399040705721,5.704863008230619,5,5
457,5.682354139137377,5.7620634882277,5,5
458,5.783111575931756,5.710493565544954,5,5
459,5.817630813551955,5.808199191598024,5,5
460,6.012074724495004,5.702465319972751,5,5
461,5.9726784156032435,5.746280311004613,5,5
462,5.7858642401050915,5.626530267611243,5,5
463,5.658024726845553,5.883804743348469,5,5
464,5.770888562315811,5.716214101992943,5,5
465,5.973302421240718,5.746085646140548,5,5
466,5.9120968344134335,5.658649731449205,5,5
467,5.830974877135601,5.7688517972236575,5,5
468,5.752794913727422,5.8049647321183,5,5
469,5.668357976498714,5.751970171507163,5,5
470,5.682431515774385,5.748877171915714,5,5
471,5.962836515685028,5.610569922237916,5,5
472,5.561956760048937,6.0440798546477845,5,5
473,5.788273612446701,5.807459370638791,5,5
474,5.783468990477588,5.8058049461168215,5,5
475,5.893585228953094,5.960523129458135,5,5
476,5.852709563758617,5.9109683781815185,5,5
477,5.702134133516002,5.81334315887709,5,5
478,5.833164757139102,5.937266354777682,5,5
479,5.801641538187491,5.854655166239703,5,5
480,5.7593544255577305,5.980366901086297,5,5
