wire_number,mu_A,mu_B,n_A,n_B
320,5.987931841515026,5.779166460291489,8,8
321,6.11529417720706,5.817338859914115,8,8
322,5.979797414469956,5.7844419435451755,8,8
323,5.972676266656354,5.828679971196754,8,8
324,6.008051185838134,5.861651423265794,8,8
325,6.062364706828851,5.747163514372156,8,8
326,6.0435659554479555,5.943674446700603,8,8
327,6.135929315199798,5.831398922878099,8,8
328,6.043417749920653,5.8306254448889705,8,8
329,6.176763183307188,5.832246524525619,8,8
330,6.140372880232022,5.778349587403045,8,8
331,6.2364801011364825,5.876908150023846,8,8
332,5.898960102089225,5.961698249596605,8,8
333,5.916439432489348,5.872359755080373,8,8
334,5.9382128238107885,6.054757481808521,8,8
335,6.074316944804835,5.956994629529479,8,8
336,6.188501688855069,5.835114129430021,8,8
337,5.913605955179244,5.915357282230698,8,8
338,5.946910344467245,5.872718678346705,8,8
339,5.9035260636266615,5.886390964206791,8,8
340,5.887475516923283,5.810994710933013,8,8
341,6.032870108441471,5.812397490452831,8,8
342,6.190502738712962,5.816138741845546,8,8
343,5.999634006687577,5.8926050655393665,8,8
344,6.162777820029354,5.853846970857978,8,8
345,5.976974340435362,5.84868365907209,8,8
346,6.01604954499323,5.893679225614481,8,8
347,6.066889472741338,5.976042005226086,8,8
348,5.982756809412834,5.965779719844749,8,8
349,6.0212333307534855,5.893715055541653,8,8
350,6.153540791451389,5.825361785199777,8,8
351,6.206476636475861,5.872360619058819,8,8
352,6.271581417684966,5.9508453402891845,8,8
353,6.1169074529168945,5.8697646834259265,8,8
354,6.060750309036132,5.872939527218065,8,8
355,6.209590456945698,5.96575705000688,8,8
356,6.20856867675556,5.88098532559424,8,8
357,6.207814986247886,5.890120629225683,8,8
358,6.282614166509651,5.909039837626306,8,8
359,6.0944566582729,5.900528580148039,8,8
360,6.395427669809681,5.923647162916926,8,8
361,5.964035607099502,5.992354580854133,8,8
362,5.895919007981496,6.206231988811141,8,8
363,6.16320243447494,5.875187875680061,8,8
364,6.383255018342388,5.965954387474038,8,8
365,6.249554185473742,5.872227154158244,8,8
366,6.120372856622803,5.983362945017598,8,8
367,6.17437514287066,5.857631785906154,8,8
368,6.01856043880136,5.974608143672308,8,8
369,6.070266054021015,5.994049456877544,8,8
370,6.149446746448418,5.856935289254794,8,8
371,6.092524331162366,6.057747600346124,8,8
372,6.286384782547728,6.058956457882076,8,8
373,6.176578921543222,5.9485016185212665,8,8
374,6.136005883652779,6.075686041088442,8,8
375,6.158421491201022,5.971532928196581,8,8
376,6.232525821185963,5.982508155034752,8,8
377,6.119541413221091,5.897849644683914,8,8
378,6.348214330674944,5.932168826589818,8,8
379,6.1180199102467725,5.924321635522339,8,8
380,6.231684192716859,5.920669289686831,8,8
381,6.163085086087179,6.049420063351336,8,8
382,6.176853373488806,5.819355845467115,8,8
383,6.057559120810801,5.840660701692375,8,8
384,6.089850876890209,5.960461907436793,8,8
385,5.937658934426821,6.043940892962036,8,8
386,6.300058575712991,5.9391409610560775,8,8
387,6.3080963822853136,5.9722070522302975,8,8
388,6.115090436423964,5.938403611249484,8,8
389,6.259001472486121,6.065604919359393,8,8
390,6.2558405130525445,6.113927254786736,8,8
391,6.200098710280775,5.989884633910116,8,8
392,6.374942257566492,5.8994226709712585,8,8
393,6.171898450302319,5.986062407746131,8,8
394,6.233842294654927,5.980999162589587,8,8
395,6.274694860285338,5.9871913387486355,8,8
396,6.293285653759623,5.9088889633689,8,8
397,6.228220612112171,5.86869765596814,8,8
398,6.21959303883324,5.932376332631483,8,8
399,6.354113853290363,6.013383730896571,8,8
400,6.26149798660759,5.9287945884747675,8,8
401,6.211093745738605,5.998426744437303,8,8
402,6.0437578042428335,5.934687032066754,8,8
403,6.26267861677842,6.001337077164253,8,8
404,6.123989241536409,5.902464703415385,8,8
405,6.067723294056742,5.914816320010951,8,8
406,6.344304127736008,6.041571631934604,8,8
407,6.190618854773637,5.978521209258767,8,8
408,6.156062496322491,6.083936040096503,8,8
409,6.105194788089585,6.005115648008413,8,8
