wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
355,6.06,5.65,,6.037231791401319,,0.3872317914013186
356,5.97,5.79,,5.512578330723572,,-0.2774216692764284
357,6.32,5.65,,6.244942561855095,,0.5949425618550945
358,6.14,5.88,,5.0775343335059375,,-0.8024656664940624
359,6.3,5.82,,5.658732641243464,,-0.16126735875653608
360,6.4,5.79,,6.2085867428471975,,0.41858674284719743
361,6.59,5.97,,5.855881157612313,,-0.1141188423876871
362,6.41,5.97,,5.867528398812975,,-0.10247160118702503
363,5.89,5.7,,6.342048697880193,,0.6420486978801927
364,6.22,5.85,,5.852325894698878,,0.00232589469887845
365,6.13,5.77,,6.076306489472597,,0.30630648947259775
366,6.36,5.67,,5.955386956969634,,0.2853869569696341
367,6.24,5.65,,5.528573729579846,,-0.1214262704201543
368,6.41,5.79,,5.713567983549078,,-0.07643201645092201
369,6.36,5.86,,6.053350204320664,,0.19335020432066408
370,6.21,5.97,,5.221979306113143,,-0.7480206938868568
371,6.54,6.13,,5.921222298629144,,-0.20877770137085605
372,6.21,5.86,,5.965169905490161,,0.10516990549016025
373,6.25,6.16,,5.662969867833192,,-0.4970301321668078
374,6.21,6.06,,5.942970518869741,,-0.1170294811302588
375,6.28,5.99,,5.8005963898156585,,-0.1894036101843417
376,6.03,6.21,,5.661793151758438,,-0.5482068482415619
377,6.13,5.86,,5.774332951251343,,-0.08566704874865749
378,6.35,6.03,,5.856062541466682,,-0.17393745853331843
379,6.27,6.02,,5.702301281386438,,-0.3176987186135616
380,6.48,6.0,,5.706515254100342,,-0.2934847458996579
381,6.25,5.89,,6.428680186704575,,0.5386801867045756
382,6.51,5.89,,5.528170901514587,,-0.3618290984854129
383,6.57,5.74,,5.593145032588727,,-0.14685496741127313
384,6.51,5.68,,5.922763252533642,,0.24276325253364206
385,5.86,5.52,,5.950076421018063,,0.43007642101806365
386,6.36,5.89,,6.109590391917214,,0.2195903919172144
387,7.05,5.7,,6.468275592312969,,0.7682755923129685
388,6.4,5.76,,5.844336089411475,,0.08433608941147508
389,6.52,5.41,,5.689947338903359,,0.27994733890335866
390,6.69,5.79,,6.091753744136646,,0.30175374413664624
391,6.35,5.79,,5.833175047848649,,0.04317504784864923
392,6.41,5.97,,6.61541971248185,,0.6454197124818499
393,6.59,6.05,,5.924331654345903,,-0.12566834565409657
394,6.65,5.89,,5.817231766427526,,-0.0727682335724733
395,6.56,5.82,,5.699336740141852,,-0.12066325985814785
396,6.56,6.08,,5.686148017549039,,-0.3938519824509612
397,6.83,5.94,,5.688223383238649,,-0.25177661676135177
398,7.02,6.24,,5.699336740141852,,-0.5406632598581478
399,6.85,6.19,,5.670273799687629,,-0.5197262003123715
400,6.38,6.05,,5.626856783959269,,-0.4231432160407307
401,6.38,6.03,,5.863271878412885,,-0.16672812158711547
402,6.64,6.1,,6.311568522039416,,0.21156852203941678
403,6.79,5.92,,5.648256980796645,,-0.2717430192033552
404,6.36,5.79,,6.010102098798424,,0.22010209879842435
405,6.69,5.88,,5.923062938645152,,0.04306293864515176
406,6.52,5.73,,5.706232723947383,,-0.023767276052617525
407,6.59,5.77,,5.805357813458564,,0.03535781345856481
408,6.35,5.97,,6.232468287584306,,0.26246828758430585
409,6.27,5.91,,5.535759579597043,,-0.37424042040295724
410,6.27,5.82,,5.775523643402686,,-0.04447635659731386
411,6.21,5.91,,5.923040432310228,,0.013040432310227779
412,6.9,5.92,,5.7611896996370335,,-0.1588103003629664
413,6.38,5.94,,6.143550290141959,,0.20355029014195836
414,6.61,6.17,,5.93729668141023,,-0.23270331858976956
415,6.41,5.89,,5.721192012198409,,-0.1688079878015909
416,6.52,6.03,,6.10255095640486,,0.07255095640485987
