wire_number,mu_A,mu_B,n_A,n_B
320,5.518687678584136,5.554745980518703,7,8
321,5.64347689093459,5.581527478900519,7,8
322,5.619066527467938,5.594149876321904,7,8
323,5.529057314399226,5.5941199814100155,7,8
324,5.635681680540208,5.582687687460906,7,8
325,5.5284728354470785,5.519670175490366,7,8
326,5.447170235297107,5.499841589283456,7,8
327,5.527957619641392,5.5497784384362685,7,8
328,5.4785421053492955,5.6360934284629725,7,8
329,5.486246149837191,5.6124941750347475,7,8
330,5.605574548107322,5.597210007103515,7,8
331,5.365478732724912,5.602675615781084,7,8
332,5.408115430425253,5.586032445623456,7,8
333,5.455748117560463,5.637955620517219,7,8
334,5.467057209355398,5.602044184552792,7,8
335,5.525601209530793,5.582428064057321,7,8
336,5.475269827693024,5.690170391018112,7,8
337,5.381231720337678,5.6598035264161926,7,8
338,5.447241342572503,5.616487967724893,7,8
339,5.371464014188523,5.68676094752606,7,8
340,5.458510893061644,5.537954339844314,7,8
341,5.449963733043533,5.693436616112161,7,8
342,5.364138311399786,5.763132204282785,7,8
343,5.333805248124658,5.644842167881767,7,8
344,5.431763268841273,5.651705874753617,7,8
345,5.365794034082515,5.786333269396768,7,8
346,5.31354191235437,5.779328560170367,7,8
347,5.374248369085755,5.712607789363435,7,8
348,5.246068332572823,5.781656492443497,7,8
349,5.373145955448393,5.786302430909071,7,8
350,5.321893948351637,5.773585760472061,7,8
351,5.3445221706514765,5.97088266719246,7,8
352,5.26419057996979,5.899240821162943,7,8
353,5.348475094926174,5.700788977982658,7,8
354,5.348562665237763,5.6424556744906145,7,8
355,5.430052445186547,5.756796443201276,7,8
356,5.426768329058195,5.993670201023869,7,8
357,5.436004345231683,5.715908629497116,7,8
358,5.405846110252904,5.573622017457495,7,8
359,5.440548907934078,5.953701071348231,7,8
360,5.518827453690165,5.575548758051571,7,8
361,5.54539387525332,5.493246905641017,7,8
362,5.504211005118198,5.4139441982578,7,8
363,5.32235097313123,5.453381655433267,7,8
364,5.4384500098827395,5.541593230881405,7,8
365,5.414700964916756,5.847046397643824,7,8
366,5.628442964154994,5.5640679709992735,7,8
367,5.5631131539425365,5.693811484124309,7,8
368,5.553968671432425,5.828408956323931,7,8
369,5.480635797209245,5.414340079163946,7,8
370,5.525434543278654,5.5452489032113395,7,8
371,5.4996367426914095,5.3128395891955735,7,8
372,5.460040851999611,5.41256659357615,7,8
